,Artist,Song Title,Lyrics,Year,word_count
1469,Rich The Kid Featuring Kendrick Lamar,New Freezer,hook ma bitch and me eat pizza oh hah only god can judge me oh take swisher gas i call to bro name t and kuya skrt b b benz phew phew kuya miguel skrt black partyrock block to block smoke noize trap pro hah bad young wild do not give a fuck wide do not die fly buttlefly 45 hook tstone b hold up wait miguel wow how high chill time chill time smoke smoke day sixth sence red cap good mood make very nice and smooth smokin day i love myself i love mymen i love smoke purple garden bad happy time rink and make shit ya bitch bitch yeah yeah stoned freeze freeze bitch do not kill my vive yeah yeah ride on benz see you again 100 damn game hook,2018.0,134
1470,Juice WRLD,All Girls Are The Same, they are rotting my brain love these hoes are the same i admit it another ho got me finished broke my heart oh no you did not fuck sipping i am going to down a whole bottle hard liquor hard truth can not swallow need a bartender put me out my sorrow wake up the next day in the monte carlo with a new woman tell me she from colorado and she love women she will be gone by tomorrow who am i kiddin all this jealousy and agony that i sit in i am a jealous boy really feel like john lennon i just want real love guess it is been a minute pissed off from the way that i do not fit in i do not fit in tell me what is the secret to love i do not get it feel like i be running a race i am not winning ran into the devil today and she grinning hey these girls are insane all girls are the same they are rotting my brain love think i need a change before i go insane love all girls are the same they are rotting my brain love think i need a change before i go insane love ten minutes she told me it would take ten minutes to break my heart oh no she did not fuck living i am going to drown in my sorrow fuck giving i am going to take not borrow and i am still sinning i am still losing my mind i know i been tripping i am still wasting my time all the time given am i dyin am i livin it is fuck feelings my sorrow go up to the ceiling now i am insane demons in my brain love peace i can not attain because all these girls the same love now i am insane demons in my brain love peace i can not attain because all these girls the same love,2018.0,332
1471,Kanye West & Lil Pump,I Love It, because you know in the old days they could not say the shit they wanted to say they had to fake orgasms and shit we can tell niggas today hey i want to cum mothafucka you are such a fucking ho i love it i love it you are such a fucking ho i love it i love it you are such a fucking ho i love it love it love it i am going to fuck a bitch tell her cousin your boyfriend is a dork mclovin dork mclovin ooh ooh ooh i just pulled up in a ghost ghost fucked that bitch up out in london up out in then i fucked up on her cousin or her sister i do not know nothingg uhuh woo and my niggas getting ignorant like a lighter bitch we ignant ignant yeah all this water on my neck look like i fell when i went fishing fell so much diamonds on my bust down ooh fuck what is the time where we at me and smokepurpp sipping drank purpp ooh fuck she take lines lines you are such a fucking ho i love it i love it scoop you are such a fucking ho i love it i love it you are such a fucking ho when the first time they ask you if you want sparkling or still why you tryna act like you was drinking sparkling water fore you came out here you are such a fucking h i am a sick fuck i like a quick fuck whoop i am a sick fuck i like a quick fuck whoop i am a sick fuck i like a quick fuck whoop i am a sick fuck i like a quick fuck whoop i am a sick fuck i like a quick fuck i like my dick sucked i will buy you a sick truck i will buy you some new tits i will get you that niptuck how you start a family the condom slipped up i am a sick fuck i am inappropriate i like hearing stories i like that ho shit i want to hear mo shit i like the ho shit send me some mo shit you trifling ho bitch bitch bitch bitch you are such a fucking ho i love it i love it you are such a fucking ho i love it i love it because you know in the old days they could not say the shit they wanted to say they had to fake orgasms and shit we can tell niggas today hey i want to cum mothafucka,2018.0,436
1472,Lil Baby & Gunna,Drip Too Hard, run that back turbo you can get the biggest chanel bag in the store if you want it i gave em the drip they sucked it up i got em moaning i bought a new patek i had the watch so i twotoned em taking these drugs i am gon be up until the morning that are not your car you just a leaser you do not own it if i am in the club i got that fire when i am performing the backend just came in in all hundreds vibes galore cute shit they all on us i am from atlanta where young niggas run shit i know they hating on me but i do not read comments whenever i tell her to come she coming whenever it is smoke we are not running drip too hard do not stand too close you gon fuck around and drown off this wave doing all these shows i have been on the road i do not care where i go long as i get paid bad little vibe she been on my mind soon as i get back she getting slayed do this all the time this are not no surprise every other night another movie getting made drip too hard do not stand too close you gon fuck around and drown off this wave doing all these shows i have been on the road i do not care where i go long as i get paid bad little vibe she been on my mind soon as i get back she getting slayed do this all the time this are not no surprise every other night another movie getting made yeah every other night another dollar getting made every other night started with a good day i feel like a child i got boogers in the face diamonds dancing in the dark like this shit is a parade i do not want your chain young gonwunna not a slave i had to draw the line too many bitches getting saved tsa harass me so i took a private plane these pussy niggas lacking why i am working on my aim drip too hard too hard charge it to the card to the card designer to the ground i can barely spell the names drip too hard caution on the floor you gon fuck around and drown tryna ride a nigga wave drip too hard do not stand too close you gon fuck around and drown off this wave doing all these shows i have been on the road i do not care where i go long as i get paid bad little vibe she been on my mind soon as i get back she getting slayed do this all the time this are not no surprise every other night another movie getting made drip too hard do not stand too close you gon fuck around and drown off this wave doing all these shows i have been on the road i do not care where i go long as i get paid bad little vibe she been on my mind soon as i get back she getting slayed do this all the time this are not no surprise every other night another movie getting made,2018.0,545
1473,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes, that is true that is right uzi she sipping moet and yeah i swear it get her wetter my louboutins new so my bottoms they is redder no i am not a rat but i am all about my cheddar just talked to your homie she said we should be together gave me brain was so insane that i made her my header if she ever call my phone you know i going to dead her but i like that girl too much i wish i never met her now you begging this a doozy but beggars cannot be choosy been the queen for eight summers just tell them to call me suzy this that nicki this that uzi this hennessy got me woozy broke the internet in 5411 is and some gucci the blue ribbons eating sushi it is that real good coochie this that wet as chattahoochee fuck all yall like a hoochie giving them bars since the teens i are not going back to juvie i am nicki yamaguchi because i skate with the ice i do not say what is the price looking like it is a heist i been winning all my life on a roll it is a dice since that itty bitty piggy rep my city like committees if you fucked it up with nicki you feel pretty fucking shitty uh anyway i am stopping bags like the tsa listen up you little bitches it is a psa i am still shading all these niggas yeah the dita way you going to pay me flat bread yeah the pita way woo woo woo woo i know you are sad and tired yeah you have got nothingg left to give yeah you will find another life to live yeah i know that you will get over it yeah wish i never ever ever told you things told you things i was only only tryna show you things yeah iced out heart on your neck tried to froze your ring froze your ring i had to get a me a new bitch to hold the pain hold the pain we was in hawaii looking at the ring yeah you will get over it she smiling happy but i am laughing because her man is a lame you will get over it broke boi broke boi broke boi broke boi damn that just goes to show me money do not attract a thing you will get over it real shit stuck to the plan even though you used to go with my mans you will get over it yeah i know it hurts sometimes but you will get over it yeah you will find another life to live i swear that you will get over it and i know you are sad and tired you have got nothingg left to give yeah you will find another life to live ay i know that you will get over it see i tied up my raf you strapped up your rick woo diamonds on your neck ice all on my wrist complement my style she do not want me i am running wild running wild you know i respect her on that level on that level she do not want me then i am going to let her let her go over there with that broke fella fella walk off my saint laurent that leather leather my new chick i swear that she better want me back never want me back never ooh that is true that is right that is right that is right she is sipping moet and yeah i swear it get her wetter my louboutins new so my bottoms they is redder no i am not a rat but i am all about my cheddar just talked to your homie she said we should be together gave me brain was so insane that i made her my header if she ever call my phone you know i going to dead her dead her but i like that girl too much i wish i never met her met her i know it hurts sometimes but you will get over it woah what what you will find another life to live you will find i know that you will get over it you will get over it i know it hurts sometimes but you will get over it no no you will find another life to live you will i know that you will get over it oh oh ohohoh you will get over it i know that you will get over it i know it is over check out my cold shoulder nothingg left to give i know it is over cry on that hoe shoulder you will get over it mm mm we used be kissing in the tree amember it was just you and me you will get over it kissing in the tree amember it was you was just you and me kissing kissingee you will get over it uh you will get over it ,2018.0,843
1474,Sheck Wes,Mo Bamba, 16yrold bitch daytrip took it to 10 i got hoes calling a young nigga phone ring ring where is ali with the mothafucking dope bitch bitch i be balling like a mothafucking pro like a huh like a huh i be balling like my nigga mo bamba bitch sheck wes i are not a mothafucking joke haha hahahahaha steph wes stay with the fucking pole pa pa papa you fuck around and get poled you get poled bitch because i got hoes so many fucking hoes calling a young nigga phone ringring ring ringring ring ringring where is ali with the bitch with the mothafucking dope huh i be balling like a mothafucking pro like a mothafucking pro i be balling like my nigga mo bamba bamba sheck wes got so many flows i do it all call me drake how a nigga contro oh fuck shit bitch huh yeah it is sheck wes and i am getting really rich chingching see how i caught it because i am really with the shits pingping see me in the streets and i be really with a cling cling with a bad bitch bitch niggas straight rocking rock niggas straight see me when they see me they be copping what i am the best drug dealer nigga come and cop it got it young sheck wes i am like the fucking green goblin hahahaha i got hoes hoes ho calling a young nigga phone phone bitch where is ali with the mothafucking dope with the mothafucking dope dope with the mothafucking dope with the mothafucking dope bitch with the dope getting rich with my bros bitch shit i fucked your ho shit and she are not even let you know shit fucked up damn this nigga nice fuck is you talking about cause i got bitch hoes and my nigga onesix my nigga ali the daytrip nigga fuck is niggas talking about i got hoes shit young sheck wes i do it on the go uh woah uh,2018.0,336
1475,Famous Dex,Japan, you know what i am saying i just that is just how i like to do it know what i am saying dexter my real name is dexter haha i got a lot of more diamonds too i just got new diamonds by the way uh woah dexter huh uh yeah uh what baby girl what you doing where your man uh where your man i just popped a xan fifty thousand in japan fifty thousand in japan huh you know what i am saying i are not doing no playing baby you dig dexter dexter dexter ooh huh wait what uh yeah uh what baby girl what you doing where your mans uh where your man i just popped a xan fifty thousand in japan fifty thousand in japan huh i are not doing no playing these red bottoms not no vans and she telling all her friends i might put em on the gram yeah dexter baby girl what you doing where your mans where your man baby i just popped a xan fifty thousand in japan fifty thousand in japan huh i are not doing no playing these red bottoms not no vans and she telling all her friends dexter i might put em on the gram uh yeah dexter baby girl what you doing what is your name baby girl what i are not playing no games see these diamonds in my chain see these diamonds in my chain smoking mary jane yeah i took it to the brain and she fucking for the fame so i fuck her in my range ooh skr skr get that money to the top never stop ooh dexter mixing red with wock used to sell that boy rerock ooh yeah dexter but i am the man huh cuban diamonds dance huh had to fuck her friend i might put it on the gram baby girl what you doing where your mans where your i just popped a xan fifty thousand in japan fifty thousand in japan i are not doing no playing these red bottoms not no vans and she telling all her friends i might put em on the gram yeah dexter baby girl what you doing where your mans where your man baby i just popped a xan fifty thousand in japan fifty thousand in japan i are not doing no playing these red bottoms not no vans and she telling all her friends i might put em on the gram uh yeah dexter yeah what baby wait huh hop up in this wraith skr no this not a date this a cruise but do not debate wait baby it is getting late huh think it is past eight what took her to my place baby ate me like some cake wait huh call jake jake think i need an eighth i think i need a eighth dopey to the face fuck i need to take a break wait what do not be cool money stupid blue what boyfriend is a fool i am tryna make you comfortable baby girl what you doing where your man where your man i just popped a xan fifty thousand in japan fifty thousand in japan i are not doing no playing these red bottoms not no vans and she telling all her friends i might put em on the gram yeah dexter baby girl what you doing where your man where your mans baby i just popped a xan fifty thousand in japan fifty thousand in japan i are not doing no playing these red bottoms not no vans and she telling all her friends i might put em on the gram uh yeah dexter ,2018.0,615
1477,Post Malone,Candy Paint, yeah yeah mm candy paint with the white on top lambo doors are the oop drop if you busy plotting on what i got kick in your door that is swat you thot hundred thousand dollars on the table top half price my whip same price my watch got no jumper but i ball a lot bitch i am young stoney i do what i want candy paint with the white on top lambo doors are the oop drop drop if you busy plotting on what i got kick in your door that is swat you thot pop hundred thousand dollars on the table top half price my whip same price my watch bling got no jumper but i ball a lot swish bitch i am young stoney i do what i want did not know that was your girl when she gave me top yuh kicked her out the rolls said thanks a lot goddamn i love paper like i am michael scott yeah i can do things that your man cannot yeah slide boy coming down damn i am hot hot everybody say that i going to be stopped stopped even though my final form are not unlocked locked i am so ahead of you muhfuckas how you comprehend what you are not understandin count a hundred bands and i watch it vanish diamonds going crazy like they on the dance floor got a lot of ass nothingg i can not handle flavor lasts forever you should try a sample goddamn baby i am the boss like i am tony danza tony danza everybody tryna tell me what i stand for but you do not fucking know me homie you do not want warcandy paint with the white on top lambo doors are the oop drop if you busy plotting on what i got kick in your door that is swat you thot hundred thousand dollars on the table top half price my whip same price my watch got no jumper but i ball a lot bitch i am young stoney i do what i want candy paint with the white on top lambo doors are the oop drop drop if you busy plotting on what i got kick in your door that is swat you thot pop hundred thousand dollars on the table top half price my whip same price my watch bling got no jumper but i ball a lot swish bitch i am young stoney i do what i want i have been rolling twenty ash hit the road woo hit the switch up the suicide doors damn we already know you vanished though ooh hit my momma when i ride in that oh all these muhfuckas so false with me yah if your money funny do not talk to me nah i know there are not shit that you could offer me no take a second if you think about crossing me flavor lasts forever you should try a sample goddamn baby i am the boss like i am tony danza tony danza everybody tryna tell me what i stand for but you do not fucking know me homie you do not want warcandy paint with the white on top lambo doors are the oop drop if you busy plotting on what i got kick in your door that is swat you thot hundred thousand dollars on the table top half price my whip same price my watch got no jumper but i ball a lot bitch i am young stoney i do what i want candy paint with the white on top lambo doors are the oop drop drop if you busy plotting on what i got kick in your door that is swat you thot pop hundred thousand dollars on the table top half price my whip same price my watch bling got no jumper but i ball a lot swish bitch i am young stoney i do what i want,2018.0,659
1478,YBN Nahmir,Rubbin Off The Paint, that is what i thought you said now let me offer this as a rebuttalayy gang gangayygang gangayygang gangayygang gang they say little nahmir where you been at i am just passing a breeze i been running up a check that is why these bitches on me i been cooling laying low but i am not taking a seat but just know a nigga back and this time i will not leave i been running running running going to check me a bag i got hunnids on my neck and i got trues on my ass niggas said i am going broke well i just take it and laugh i be speeding in that foreign with fiveo on my ass but i am that nigga i will not ever change rubbing off the paint smoking dank got a uzi in my lap i let it bang free little tay know he keep a k but he not tayk i up the chop and let it blow him watch this bitch heat his face i am that nigga and all my young niggas pulling triggers we gorillas we let this bitch off until you feel us for you niggas that is always on ig with them yiggies taking pictures is you really gon use em or you just loafing for them bitches you niggas really hoes and you be acting like these bitches you niggas say yall silent but yall probably in there snitching most the niggas that is around me throwin c is like they cripping but they do it for the twins free little corey and little christian but i am rocking with my shooters and that is mandatory one up top like i am mozzy bitch i keep a 40 you say i am lacking nigga try me shoot you and yo shorty i am cookin up in the lab like i am rick and morty 40 poppa hit a mobsta turn your brain to pasta hit a opp up dreads swanging just like i am a rasta smoking ganja and i am zooted walking in my pradas any nigga test my gangster nigga i am going to pop em and we are not throwing hands with you fuck niggas it is one up top up in that chamber better duck nigga niggas dissing on little valley he get slumped nigga we shoot his body then we lay him in that trunk nigga i am onehundo bitch that is on my life i will never fold a nigga speakin on little quay well then that nigga going to go i am really small but i can fight but i am going to still up that pole for you niggas think i am pussy you gon have to show me hoe police always at my fucking crib i do not tell em shit i am really rapping bout this fuckin life that i fucking live but i be cooling tryna focus on them fucking dividends but if it is money near yo head well i am going to fuckin get it mangang gang gangayy gang gang gangayy gang gang gangayy gang gang gang,2018.0,524
1479,Famous Dex Featuring A$AP Rocky,Pick It Up, hey yo big bro you fucking with that ha okay cool good job 1st that is my fucking brother right there ya dig dexter ooh wait yeah awhat pick it up pick it up pick it up groove baby girl watch how you move what i got them vans on my shoes ooh i do i pop a pill and i lose wait speed it up speed look at them diamonds they eat it up eat got me two bitches i eat it up you what they thinking of wifing deleting them yeah await ooh dexter pints in call up rocket ooh awhat my brother plug like a socket ooh kick in this door yeah i got it yeah open the safe you can not lock it ooh awhat sipping that wock yeah i go to the top buss on yo bitch like a glock ooh she like to suck on my clock ooh yeah i get the money do not stop dexter hah ya know what i am saying like i i i know you like this beat too but you a fucking goofy though fucking lame ass nigga await ooh word around word around word around town bitch i heard this boy was a clown ooh was a clown swim in yo bitch once i drown ooh i do calling my plug for the pound wait odd future yeah it is right on my clothes bad bitch yeah i watch her do coke what broke as hell i used to sleep on the floor i never do it no more ooh awhat telling you broke it is no joke ooh i used to kick in that door kick in that door wait now i am selling out them shows one on my wrist fendi right on my clothes huh what hold on little mama you tweaking baby you tweakin a bad bitch puerto rican puerto rican what i get her off molly she geeking call up your friends we will be set for the weekend dexter ya know what i am sayin like no no no we can only chill for a weekend then you going to go tell your friend too i am one of the prettiest motherfuckers you have ever seen adexter order vlone color orange mango label rotary phone whoo in my old school mercedes smoke og grown whoo when i am californicating i got three phones business conversation and relationholdup wait a sec wait a ming wait a tic jacob my wrist nothinggg was fake on my wrist four finger ring on my hand say what you say to my wrist talk to the hand do not want to resort to the hands what the face say to the fist i am rick james bitch hah funny as shit a fifth of the tab suck on her tits go back to the pad watched dexter is lab on the flix uhh speed it up speed it up speed it up just did this track then i beat it up acne my jacket from sweden huh my chicks do not exactly know english what they are not about that action of no beefing ahh i might as well go back to vegan um my shit might go platinum first week uh play this shit back and repeat it uh word around word of mouth word around town you the one doing all the murder round town pulling up shooting leave the burner downtown shoot it like the birdy because they all fly south whipping i am whipping i am whipping the wrists i am fucking your bitch and i am up in your fridge i only tell stories of tucking in kids so how in the fuck can they fuck with the kid hah funny as shit i was missing a bit i am back in my bag back to the pad watched dexter is lab on the flix good job 1st,2018.0,657
1481,Khalid,Young Dumb & Broke, so you are still thinking of me just like i know you should i can not give you everything you know i wish i could i am so high at the moment i am so caught up in this yeah we are just young dumb and broke but we still got love to give while we are young dumb young young dumb and broke young dumb young young dumb and broke young dumb young dumb young young dumb and broke young dumb broke high school kids yadadadadadadada yadadadadadada yadadadadadadada young dumb broke high school kids we have so much in common we argue all the time you always say i am wrong i am pretty sure i am right what is fun about commitment when we have our life to live yeah we are just young dumb and broke but we still got love to give while we are young dumb young young dumb and broke young dumb young young dumb and broke young dumb young young dumb and broke young dumb broke high school kids yadadadadadadada yadadadadadada yadadadadadadada young dumb broke high school kids jump and we think do it all in the name of love love run into sin do it all in the name of fun fun whoaoaoa i am so high at the moment i am so caught up in this yeah we are just young dumb and broke but we still got love to give while we are young dumb young young dumb and broke young dumb young young dumb and broke young dumb young dumb young young dumb and broke young dumb broke high school kids yadadadadadadada yadadadadadada yadadadadadadada young dumb broke high school kids,2018.0,281
1482,Queen Naija,Medicine, you tell me you love me but i are not been feeling it lately you say you love keeping me fly but can not keep me from looking so crazy come in at 6 in the morning where you been where you been who is that texting your phone just a friend just a friend okay my intuition never lies there is nothinggg you can ever hide already got the screenshots so there is no need to deny you been creeping and freaking and sneaking like you will never lose me steady claiming that everyone know we together but you steady choosing swear i cannot win for losing i been out here being faithful i always got this on lockdown but that are not been keeping us stable so i guess i know what i going to do give you a taste of your own medicine hey yeah how would you like it if i do the things you do put you on do not disturb and entertain these dudes i am going to ride him crazy and you will never have a clue give another guy everything that belongs to you i am going to call up brian i am going to facetime ryan i am going to text lorenzo and i am going to leave you crying do not get it twisted i can play this game too how would you like it if i did the same to you same to you you do not like it now you telling me that i should fight it why you be out here playing the victim when i am the one who been crying why dish it out but can not take it i want revenge i can not fake it want to see the look on your face when i drop my clothes and i get naked not for you but for him now tell me player how does that make you feel how could you play me when the love i gave was real i even took you back and you still had no chill boy you are not gone ever learn play with fire you get burned i do not think you will understand until i hit you where it hurts so i guess i know what i going to do give you a taste of your own medicine how would you like it if i do the things you do put you on do not disturb and entertain these dudes i am going to ride him crazy and you will never have a clue give another guy everything that belongs to you i am going to call up brian i am going to facetime ryan i am going to text lorenzo and i am going to leave you crying do not get it twisted i can play this game too how would you like it if i did the same to you same to you all of those tears i cried i can not count the lonely nights time and time again i have tried so when i turn into a savage boy do not ask me why ask me why do not ask me why yeah give you a taste of your own medicine,2018.0,540
1483,J. Cole,KOD, go go go go go go go go go go go go this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit wow niggas been cramping my style blowing my high they want a reply the number one question is how how does it feel now that you on how much you worth how big is your home how come you will not get a few features i think you should how bout i do not how bout you just get the fuck off my dick how bout you listen and never forget only gon say this one time then i will dip niggas are not worthy to be on my shit have not you heard i am as cold as the tip tip of the iceberg that tipped the titanic no tiptoeing around it my shit is gigantic as big as the fucking atlantic i am lit bitch this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit how i grew up only few would have loved amember i got my first view of the blood i am hanging out and they shoot up the club my homie got pharmaceutical plug i smoke the drug and it run through my vein i think it is working it is numbing the pain do not give a fuck and i am somewhat insane do not give a fuck and i am somewhat insane yeah at this shit daily sipped so much actavis i convinced actavis that they should pay me if practice made perfect i am practice is baby if practice made perfect i am practice is baby platinum wrist riding in back like miss daisy platinum disc and i own masters bitch pay me yall niggas trapping so lacksicaldaisy my nigga sell crack like it is back in the 80s know a young nigga he acting so crazy he serve a few packs and he jack a mercedes he shoot at the police he clap at old ladies he do not give a fuck if them crackers gon hang him bitches been asking what have you done lately i stacked a few m is like my last name was shady my life is too crazy no actor could play me my life is too crazy no actor could play me this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit this is what you call a flip ten keys from a quarter brick bentley from his mama is whip kod he hard as shit power greed money molly weed percs xannys lean fame and the strongest drug of them all and the strongest drug of them all love,2018.0,672
1484,21 Savage,Bank Account, ooh ooh ooh ow ow ow wow wow ow ah ow ah ah ah i buy a new car for the bitch for real i tear down the mall with the bitch for real you can not even talk to the bitch no she fucking with bosses and shit on god i pull up in rari is and shit skrr with choppers and harley is and shit for real i be gucci would down gucci you wearing lacoste and shit bitch yeah moncler yuh fur came off a bear yuh yeah triple homicide put me in a chair yuh in jail triple cross the plug we do not play fair yuh on god got em tennis chains on and they real blingy bling draco make you do the chicken head like chingy chingy walk in neiman marcus and i spend a light fifty fifty please proceed with caution shooters they be right with me 21 bad bitch cute face and some nice titties s7500 on a saint laurent jacket yeah bitch be careful when you dumping your ashes bitch i are not no sucker i are not cuffing no action nah the skreets raised me i am a whole bastard wild i bought a rari just so i can go faster skrr niggas tryna copy me they playing catch up 21 i might pull up in a ghost no casper 21 i been smoking gas and i got no asthma i got 12345678 m is in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god i got 12345678 shooters ready to gun you down yeah fast ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god yeah dawg huhyeah nah for real dawg 21 straight up out the 6 now got a house in the hills dawg 21 want to see a body nigga get you killed dawg wet want to tweet about me nigga get you killed dawg wet killed dog i am a real dawg21 you a little dawg 21 bill dog want a bil dog chasing mil is dawg yeah dunk right in your bitch like oneal dawg wet plus i shoot like shoot like reggie mill dawg 21 chopper sting you like a eel dawg fast i got 12345678 m is in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god i got 12345678 shooters ready to gun you down yeah fast ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god ruler clipumm sent a ruler hit pull up on yo bitch she say that i got a ruler dick spray your block down we not really with that ruhrah shit glock cocked now i do not really give no fuck bout who i hit yeah yo bitch she get jiggy with me keep that siggy with me bitch i am mad max you know i got ziggy with me keep a mad mag in case a nigga want to get busy with me rari matte black and i got a bentley with me i got 12345678 m is in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god in my bank account yeah on god i got 12345678 shooters ready to gun you down yeah fast ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god ready to gun you down yeah on god s7500 on a saint laurent jacket bitch be careful where you dumping your ashes i are not no sucker i are not cuffing no action the streets raised me i am a whole bastard,2018.0,755
1485,Post Malone Featuring Nicki Minaj,Ball For Me, uhuhuhuhuhuh ball for me baby could you i got too much on my mind right now ohohoh i are not got the time to get you saint laurent now could you i got too much on my mind right now ohohoh time to hit rodeo give my baby 30 thou ooh ball for me ooh bball for me yeah ooh ball for me ooh bball for me yeah i am on the road i am getting paid like what you want baby what you want baby you are bougie baby but i love you baby give you the world baby you the world baby paid five grand for a handbag that is saint laurent baby saint laurent baby damn you love that money baby ohohoh hunnid thousand plus hunnid thousand my whip my whip my whip 30 thousand plus 30 thousand my wrist my wrist my wrist we got alcohol plus bad bitches that is lit that is lit that is lit i swear baby we was just kissing that is it that is it that is it ohohoh how could i forget the shit that you done done for me for me baby going to take the charge and take the fall for me for me would love to take you shopping but girl i am in europe touring sorry little mama i can not give you more baby could you i got too much on my mind right now ohohoh i are not got the time to get you saint laurent now could you i got too much on my mind right now ohohoh time to hit rodeo give my baby 30 thou ooh ball for me ooh bball for me yeah ooh ball for me ooh bball for me yeah yo going to hit him on the jack when you coming back where is you at on the map everything is intact coulda been a seamstress still would not cut him slack pretty much are not got a clue itty bitty piggyback off everything i do but i am still dropping jaws got em looking like james harden at the awards ohohoh back to you i am so into you for real breh like i am kin to you if you a 10 i add 10 to you they be mad when i tend to you that is what the bae like call me buffy because that is what i slay like these bitches i son em like it is daylight these niggas want to know what it tastes like ohohoh what it tastes like yo what it tastes like yo they want to know what it tastes like yo all this ice it should taste like snow get kimonos and let is fly to tokyo pretty pretty please baby will not you cop this for me uh baby could you i got too much on my mind right now ohohoh i are not got the time to get you saint laurent now could you i got too much on my mind right now ohohoh time to hit rodeo give my baby 30 thou ooh ball for me ooh bball for me yeah ooh ball for me ooh bball for me yeah ooh ball for me what it tastes like ooh bball for me yeah ooh ball for me what it tastes like ooh bball for me yeah,2018.0,561
1487,Lil Skies Featuring Landon Cube,Red Roses, menoh and i got all the drugs in the world that you need we get high to pass time but bitch i are not no fiend i got money on my mind i be stacking my green shawty said she like my style i be dripping with ease please do not send me naked pictures i do not like to be teased say she got that super soaker well girl just let me see i are not worried bout shit these niggas are not scaring me i was destined for this life this is my destiny friends want to be friends when you doing the most how you tell me you my bro then you went out and told niggas say they down to ride but be folding like clothes purple hearts all on my garment i are not trusting a soul i roll up the mary jane no they can not feel my pain i am still trapping everyday i think i am stuck in my ways if you looking for a handout get the fuck out my face i do not care about no friends because they all were just fake in my inbox like i owe you i got this by myself i was broken down bad when you said you would help now i am up they love to hate me that is just bad for your health and she say she a college girl but left her books on the shelf she gon fuck me like a porn star a rock star trying to off in that fast car like nascar girl you know i got a cold heart if i would give it to you would you tear that shit apart red roses on my grave bury me with art and with some backwoods and a lighter just so i could spark midnight rider never put the car in park i am shining bright just like a light cause i came from the dark i are not never had nobody put that on my mommy i might have to catch a body if you try to stop me she ride like a kawasaki yeah she like it sloppy oh you got a hotty body come ride on my johnny i am going to go show you the wave just give me some space why you all up in my face like you need a taste good designer on my waist shooters keep the k i tell them boys to play it safe do not lay in your grave i are not never taking time off i am steady grinding i am never lying was never crying take flights i am flying no you can not see me say you need me but you deceive me and i got all the drugs in the world that you need we get high to pass time but bitch i are not no fiend i got money on my mind i be stacking my green shawty said she like my style i be dripping with ease please do not send me naked pictures i do not like to be teased say she got that super soaker well girl just let me see i are not worried bout shit these niggas are not scaring me i was destined for this life this is my destiny friends want to be friends when you doing the most how you tell me you my bro then you went out and told niggas say they down to ride but be folding like clothes purple hearts all on my garment i are not trusting a soul i are not never forgotten not a soul worth remembering because all these motherfuckers turn to foe when they envy so i do not talk i work hard cause you could be someone today and just be nobody tomorrow she said i will never be shit but a god damn rock star that blunt ash on the floor well she are not that far off said she are not that far off roll smoke that is all we know toke took a drag out that wood now she going for my wood so we going to my hoodyeahshe going to get it good and she know who we are she want this rock star life and she said i am going far and she off a bar and she can not feel her face no more yeah she off a bar and she can not feel her face no more she said she can not feel her face no more,2018.0,762
