,Artist,Song Title,Lyrics,Year,word_count
1058,2 Chainz & Wiz Khalifa,We Own It (Fast & Furious),young khalifa man 2 chainz money motivation money conversation vacation getting paid paycation fam whatever yeah life chose gunshots dark one eye closed got cooking like oneeyed stove catch kissing girl eyes closed perfecting passion thanks asking could slow crash used plastic bout cash see people ahead gon pass never feared death dying fear never trying whatever god judge one shot everything rides tonight even got three strikes going go moment played get dangerous see people ride moment ones ride ones die put line looking find wiz new car crown new broad fine chick wonder squad way around say tell say working hard repping dogs every day taking looking making sure ball like mob call catch fall young khalifa never feared death dying fear never trying whatever god judge one shot everything rides tonight even got three strikes going go moment played get dangerous see people ride moment ride die love biggest day life got big guns graduated knives day life ready ride got spirit feeling like killer inside financial outbreak free yet ridin plug close outlet red light rims sitting offset look better girl outfit stuck plan always think would stand never ran fam loyalty never change since day one look came jumpin anybody try say one thing got problem got one money rolls fold plently clubs closed follow code never turn backs cars even lose control one shot everything rides tonight even got three strikes going go moment played get dangerous see people ride moment ride die mine ride die material one life live go moment,2013.0,258
1060,Jonn Hart Featuring IamSU!,Who Booty,hmm yeah rawsmoov wit banga slide thang real deep game bust good girl name hit back headboard swag talk shit shorty answer right back like booty booty booty booty booty booty booty booty booty booty lil mama know want begging beat like bass trunk lil nasty even gotta front lick head butt mike tyson booty knock ass got crack pookie make spaz let get baby throw back let get round applause make make clap dboy booty girl give give hit know shorty coming back slide thang real deep game bust good girl name hit back headboard swag talk shit shorty answer right back like booty booty booty booty booty booty booty booty booty booty mine connected online respected times pushing hard line heart breakers gang never go hard ho never soft call shots cause boss uhh gotta ask belong back back put su uhh going hard strong su screaming su wrong dude name check butt naked waiting came back thank suzie heart breakers brought bay back niggas thought playing every time used say oh slide thang real deep game bust good girl name hit back headboard swag talk shit shorty answer right back like booty booty booty booty booty booty booty booty booty booty going smack going smack shit going smack girl let smack smack let smack smack let smack smack ay yeah slide thang real deep game bust good girl name hit back headboard swag talk shit shorty answer right back like booty booty booty booty booty booty booty booty booty booty,2013.0,253
1061,Chris Brown,Don't Judge Me,want go never go damn want go guess gotta go hearing rumours stomach thought someone touching body close heart deny saying true fell please babe please judge judge cause could get ugly gets beautiful please judge judge love let beautiful let beautiful let beautiful let beautiful let beautiful everything say right going used another fight many times change subject going start asking questions like attractive actress baby fact hearing rumours saw pictures online saying got angry making wish blind start talking crazy saying things regret slow press reset damn beautiful baby please judge judge cause could get ugly gets beautiful please judge judge love let beautiful let past past focused things going make us laugh take promise one trust please judge judge cause could get ugly gets beautiful please judge judge love let beautiful let beautiful let beautiful let let beautiful ay let beautiful yeah yeah yeah want go never go,2013.0,151
1062,A$AP Rocky Featuring Skrillex,Wild For The Night,wake feeling blessed pistol dresser afraid show expose dress riding testarossa nigga catch sipping syrup notil messed like yes sir getting change people looking strange like nigga switching lanes never changed still fuck bitches get paper fuck niggas papers walk around lasers prolly tasers lame niggas disgrace us girlfriends want date us got different hoes pimping hoes could tell paystubs niggas getting right smoking weed dirty sprite going wild night fuck polite going finna wild weekend three friends nigga feeling froggy leap aap niggas finna sneak middle finger critics nigga skrillex know finna kill aap trillest really want glock boy really want feel shots boy bboy block boy boy hot boy six shots got feeling like pac boy party night shit stop boy drunk fuck ready fight wilding night fuck polite boy wild night fuck polite going wild night fuck polite going wild night fuck polite going wild night fuck polite going weekend creeping niggas drunk disrespectful calling women bitches mean harm friends meet us cut business god witness want kick girl said us rolling benzes pour stop babysitting got drunk fuck swallowed kids back mac tats back ass fat hit back clap back clapping back flat back back trap fuck pack aap fuck nigga act get clap lay flat fuck dreams leave punk nigga dreaming sleep come back nap benjamin threestack fact lives lap outkast daddy fat bitches sack know smoking bitches rolling reefer got open wilding morning homies tell em going wild night fuck polite going wild night fuck polite going wild night fuck polite going wild night fuck polite going,2013.0,263
1064,Future Featuring Lil Wayne,Karate Chop (Remix),know real nigga shit real nigga story know saying slang bunch narcotics pull new rari living like john gotti chopping bricks like karate drink bunch codeine serving dope fiends blowing money stay clean michael jackson billie jean got panamera round young nigga neck got young bitch pulling vet smoke lot kush lot sex beat grind ran check bitch nigga get money nigga get roll blunt chronic nigga sell lot crack hit nigga line order want whoop maserati pulling donk 500 yo watch young nigga splurge pop ace spade bottle sip lot syrup keep young nigga working gotta buss cape going take phone call hustle every day slang bunch narcotics pull new rari living like john gotti chopping bricks like karate drink bunch codeine serving dope fiends blowing money stay clean michael jackson billy jean whipping cake go snatch spider young nigga play keys like type writer al capone john gotti nigga idol never snitching put bible 4 door beamer driving rifle nigga nigga go pull ya young bitch looking like janet 80 grinding tube baby got girl dripping wet like jheri curl got styrofoam cup full syrup send lil mexico let work get 36 clean shirt slang bunch narcotics pull new rari living like john gotti chopping bricks like karate drink bunch codeine serving dope fiends blowing money stay clean michael jackson billie jean pop lot pain pills bout put rims skateboard wheels beat pussy like emmett till yeah two cell phones ringing time ho calling two different phones tell bitch leave fuck alone see fuck wrong fuck long got lovehate relationship molly would rather pop ollie dick trolley boy bury like halle hoes say blindbecause see nothing wrong little bump grind man received package niggas taxing pockets fat starting feel contractions cousin went jail chickens already home nigga must snitching cut like karate slang bunch narcotics pull new rari living like john gotti chopping bricks like karate drink bunch codeine serving dope fiends blowing money stay clean michael jackson billie jean,2013.0,332
1066,Justin Timberlake,TKO,enthrilling new living sound kill coocoochiecoochiecoo kill coocoochiecoochiecoo kill coocoochiecoochiecoo kill coocoochiecoochiecoo kill coocoochiecoochiecoo kill coocoochiecoochiecoo kill coocoochiecoochiecoo kill coocoochiecoochiecoo kill coocoochiecoochiecoo kill coocoochiecoochiecoo lights tko baby every day training get gold body crazy run difficult girl see eyes something inside made evil go cause fair thinking bout shit say know gets cuts right eye yeah hurt lie still see think saw another guy fair fight knocked got fight knock supposed understand tell could low swinging bell whistle blows tried go belt chest perfect hit dome damn babe girl used know anymore tko count yeah girl knock tko count yeah girl knock tko ttko count yeah girl knock tko count yeah girl knock tko baby really know fighting rematch sex amazing nobody wins somebody heart swole cause see move like got something inside made lethal go fair thinking bout shit know got lose cuts right eye yeah hurt lie still see think saw another guy fair fight knocked got fight knock supposed understand tell could low swinging bell whistle blows tried go belt chest perfect hit dome damn babe girl used know anymore tko count yeah girl knock tko count yeah girl knock tko ttko count yeah girl knock tko count yeah girl knock tko girl see see girl knock right see see girl girl girl knock right hey girl see see girl girl girl knock right hey girl see see girl girl girl knock right understand tell could low swinging bell whistle blows tried go belt chest perfect hit dome damn babe girl used know anymore tko kill coocoochiecoochiecoo kill coocoochiecoochiecoo damn babe count yeah girl knock tko count yeah girl knock tko ttko count yeah girl knock tko count yeah girl knock tko,2013.0,285
1067,"French Montana Featuring Rick Ross, Drake, Lil Wayne",Pop That,stop pop stop pop pop pop stop pop stop drop pussy bitch pop pussy pussy twerking stop pop stop young papi champagne pop pop pop know face know name stop pop stop bounce drop pussy bitch twerking stop pop stop pop pop work work work work bounce stop pop stop pop pussy work work work twerking bounce stop pop stop pop pop pop work work work work bounce stop pop stop work work work twerking bounce stop pop stop pop pop pop twerking stop pop stop pop pussy pussy twerking stop pop stop pop pop pop twerking stop pop stop pop pussy pussy twerking ayy ayy ayy ayy montana workworkworkworkworkwork twerking throw bust open show twerking ass fat need lap dance white ghost chasing pacman hundred lot leaning croc hundred large bring mop car tinted like barack got brinks truck pocket pocket 30 chains collar collar two drops mileage mileage top like wallace inhaling smoke bitch know know filthy rich rap fore rap new deal throw throw three beans haan pop molly haan bust open haan seen gatti haan pussy soaking woo stop pop stop pop pop pop bounce stop pop stop pop pussy pussy twerking stop pop stop shout infernos pop pop pop bounce strawberries luke stop pop stop let go pop pussy pussy twerking love big booty bitches life godfather picture local club city fell love stripper bitches know nigga talking fourdoor bugatti life party let get hoes molly know came stunt drop pussy bitch got want drop pussy bitch woo film film bitch want film balling balling like play new england spend spend spend stack every minute 50 one hundred see fucking limits shout uncle luke huh shout bitches huh 2 live crew two two woo feed bitches carrots huh fuck em like rabbit sorry habit smoke spliff vanish stop pop stop pop pop pop bounce stop pop stop pop pussy pussy twerking yeah stop pop stop pop pop pop bounce stop stop pop stop let go pop pussy pussy twerking single seeing double making triple right hope pussy niggas hating never make nickel right good make better people make money coming money going like could take alright hit right fuck back shit right dropped take care bought mothafucking crib picking keys bitch right ovo major shit toronto mayor shit gettin cheddar packs like kd okc player shit dress alike rap alike shine different rhyme different thing got years man fuck time difference young papi champagne know face know name got one watch could prolly pay like chains would owe change ah greystone 20 bottles couch wilding yelling free niggas notil free one closest dawgs got three kids three always type crew good without plan b stop pop stop pop pop pop bounce stop pop stop pop pussy pussy twerking stop pop stop pop pop pop bounce stop pop stop pop pussy pussy twerking bitch stop talking shit suck nigga dick trukfit okay fuck bitch gone gangsta al capone make pussy spit like bone talking bout bone bone bone bone fucking french excuse french lose mind lose bitch money thing chicken wing bitch ball like two eyelids ymcm beat pussy stop playing make ass scream holla like rock bands beast leash rich like bitch proactiv shit pop pussy like zit go name lil tunechi girl groupie nigga square twist like rubik motherfucker skateboard watch trick ho 55 could 69 beat pussy like klitschko french montana fuck joe weezy f fuck hoes truk world truk yo girl trukfit truck load biatch stop pop stop pop pop pop bounce stop pop stop pop pussy pussy oh yeah twerking stop pop stop forgot pop pop pop bounce stop pop stop twerking young moolah baby,2013.0,614
1068,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",Molly,hi looking molly searching everywhere seem find molly molly molly molly molly molly molly molly molly molly molly molly molly molly molly molly fucked around fell love bands dollars everywhere popping fall love got options high school college king gold chains notre dame green yeah got show party like fuck molly od og fuck police fly low key 24 inch kobes black jodeci give pussy josie broke niggas stop begging cause shit need swerving driving got time tired super turnt try killing yo mind fucking yo body bitch want flick pose posse got much shit worry gossip bad trip seem find molly molly molly molly molly molly molly molly molly molly molly molly molly molly molly molly fucked around fell love lil bitch section important new car imported bank account enormous weed loud distorted got champagne pouring popping snorting iphone recording want afford bitch young khalifa filling lungs reefer somewhere clouds gotta press see us gotta whip fast caught ticket speeding bitch bad never ever cheating might pull shit never ever seen said much made even believe ty getting gnarly pull party brought whole pound mary seem find molly molly molly molly molly molly molly molly molly molly molly molly molly molly molly molly fucked around fell love put drink put drink put drink already know put drink put drink put drink already know smoking smoking smoking reefer smoking smoking smoking reefer seem find molly molly molly molly molly molly molly molly molly molly molly molly molly molly molly molly fucked around fell love,2013.0,254
1070,Big Sean,Guap,god oh god boi boi working god damn year got check bout spend worth yeah hol hol tell see see pull swerve watch mothafuckas freak watch em freak ssay though see streets good music bitch drop mothafucking beat woah okay enemies see getting guap right see getting guap right see getting guap right yeah hating hoes see getting guap right see getting guap right hell yeah stop right haan old hoes see getting guap right see getting guap right hell yeah stop right yeah see getting guap right hell nah stop right big sean hell nah stop right see getting guap right okay need 50k large right mama need new crib right daddy need new car right going hard right detroit yard right need 17 car garage right need 17 broad menage right need jail house free dogs right done paid taxes paid dues paid bills whole life going throw money air like trying pay sky told man live like would rather die give god always replies control yo hoes let talk notil crazy got baby mama drama even got baby fugazi bboss boss time dog got time hoes even got time time okay enemies see getting guap right see getting guap right seeme getting guap right hating hoes see getting guap right see getting guap right hell yeah stop right old hoes see getting guap right see getting guap right hell yeah stop right oh god see getting guap right hell nah stop right oh god boi boi boi hell nah stop right see getting guap right okay need 50k large right homie beat charge right brother need new job right going hard right need face black card right iphone need charge right fish tank need sharks right need blimp say worlds right niggas know stunting people still hatin fucking ashamed far came guess running game want sprain yeah know know get stress taking shots swear like stomachs made teflon like boy get rest bitch cause every hour slept last night dreamed two girls bisexual trying things trisexual woke city population match death toll drew blueprint got illustrated ff affiliated millions chasing go sleep wake continuated life chandon sipping never palm reading always palms itching time get boy taught get till gone even got watch get like hol hol tell see see pull swerve watch mothafuckas freak watch em freak ssay though see streets good music bitch drop mothafucking beat woah okay enemies see getting guap right dtown see getting guap right see getting guap right hating hoes see getting guap right see getting guap right hell yeah stop right old hoes see getting guap right see getting guap right hell yeah stop right see getting guap right hell nah stop right hell nah stop right see getting guap right right woah right woah right woah right woah right woah right woah woah four three two one enemies see getting guap right see getting guap right hell yeah stop right four three two one see getting guap right hell nah stop right hell nah stop right see getting guap right four three two one,2013.0,515
1071,Wiz Khalifa Featuring The Weeknd,Remember You,earn bragging rights bout give like holding back night girl take pride want even means new man every night inside baby mind tell roll cause clique hot cup cold talk slurred cause throwed wiping sweat last show tg xo one night going memory say ear hear say got cups full ros smoke anything passed worry bout voice need bad bitch girl think might get used might take number ask try earn memory make remember like remember bad bitch girl think might get used might take number ask try earn memory make remember like remember old rapping ass light years past class hit pass nigga new aftermath niggas fame laugh niggas fame cash fan player man hater smoke papers tell taylor would nigga listen break rolling weed island kitchen thing goes without permission look everything got made everything got done came shit see done slaved cars crib yeah paid need say spend much money clothes said fuck store making hope rolling one singing along know rolling one making song pour shots taking long young rich plus friends bombay lemonade bad bitch girl think might get used might take number ask try earn memory make remember like remember bad bitch girl think might get used might take number ask try earn memory make remember like remember gin gin moving slow driving fast hit weed take wheel lose control drop top 69 motor roar old chevelle say thing supposed feel stacking paper dawg like call shit old news haters jocking old moves popping champagne cause made back phantom faded shit probably remember tomorrow bad bitch girl think might get used might take number ask try earn memory make remember like remember bad bitch girl think might get used might take number ask try earn memory make remember like remember oh oh used ask try earn memory make remember like remember used memory remember,2013.0,310
1072,Eminem,Survival,survival fittest die winner takes take aall aall aall ready millionaire illprepared prepared ill though skill beginning bout ends bout busting raps standing somethin fucking acronym cut fucking act like happy fucking back another anthem stop end notil say enough say enough throw wolves close gate afraid happen wolves thought thrown alligator pit salivate wait hands like 12 noon nah homie hold bitches straighter wave em notil dislocate rotator cuff came rough came ruffle feathers nah egos deflate enough last chance make whole stadium erupt cause survival fittest die winner takes take aall aall aall see finish line line finish close goals almost pole vault goal post got enough tank maybe siphon enough fill last man survive climate said washedup got bloodbath rapper adapter adjust plus walk mic bust floor open would like discuss top 5 muhfucka make cut like give fuck light bitch like driving truck side pump 0 60 hop gun like gunit without hyphen hyping em ever come time life rut look like might give eh might mistook bowing taking bow stabbing fucking knife gut wiping butt cause shitted mic like getting cut get excited sight blood fight nut cause going fight notil die win biting dust make angrier wait let remind got far picture quitting draw circle around put line slut survival survival fittest die winner takes take aall aall aall take aall aall aall get ideas stack ammo come unless come battle mount jump saddle itit eat sleep piss shit live breathe whole existence consists refuse quit fuse lit defuse wick music shit lose shit got shit lose moment truth know soon get thrown booth spit respect overdue showing flow one cause diploma school quit nothing fall back know trade better trade fucking mics toolboxes cause never take pride pried pull pliers screwdrivers want doubt want buhlieve cause something must use succeed like fuck selfesteem must fucking shooting roof cause trust skin thick bulletproof touch see fuck disgust must allergic failure cause everytime come close sneeze go achoo achieve survival fittest die winner takes take aall aall aall take aall aall aall,2013.0,347
1073,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,White Walls,want free want live inside cadillac shit throw throw cadillac bitch biatch see tints nah ah riding real slow slow motion paint wet dripping shining like 24s umbrella got 24s nuhuh vogues big white walls round hundred spokes old school like olde english brown paper bag rolling whip granddad hello haters damn yall mad 30k caddy backpack rap got offblack cadillac midnight drive got gas pedal leaning back taking time rolling roof letting sky shine city never looked bright man lounging shit bernie mac would proud looking heaven like damn stylish smiling pay attention mileage hit freeway illegally going 120 easy weaving traffic cannot catch smashing ducking bucking looking fucking fantastic classic know like city lights riding night driving bridge one walked across kids knew would whip never one like old school old school candy paint two seater yea seattle hella honda civics could tell paint either really wanted caddy put hours roll dealer found car dreamed placed bargain geezer got keys leaving started screaming got offblack cadillac midnight drive got gas pedal leaning back taking time rolling roof letting sky shine city never looked bright backwoods dope white hoes backseat snorting coke line line like writing rhymes inhaling love tryna blow mind cadillac pimping uncle 14 stole keys niggas gone stealing portions liquor water patron driving smiling like fucking lottery homes fucking lottery homes tires spokes vogues mustard mayonnaise keeping buns dogs hanging window young whoosh fucking like ball tryna fuck em never park whip see popping mall meet bad bitch slap booty paw smoke pussy tearing walls motherfucking awe swear sights tryna hypnotize grip leather steering wheel grip thighs see lust stuck eyes maybe like ride like smoke want lowbecause shit coupe de ville never know cruise minutes nigga fuck limit got window tinted sure gangsta slide notil gas finished q offblack cadillac midnight drive got gas pedal leaning back taking time rolling roof letting sky shine city never looked bright got offblack cadillac midnight drive got gas pedal leaning back taking time rolling roof letting sky shine city never looked looked bright,2013.0,345
1074,Future,Honest,dark marks honest rockstar swag honest everything exotic honest gold neck honest yeah honest got club smash name another nigga hot honest gold bottles bottles honest 100 watches honest coupes coupes honest keep gang bad bitches never going back used gon lie tell truth honest piss coming back dirty honest got bitches kissing bitches honest rockstar life honest got check right honest done turnt platinum gon hit onyx nothing dopeboy honest niggas get shot honest fucked spot honest going stack notil rot honest driving foreign coupes dash 200 live rich nigga life honest real street nigga get nothing pain name another nigga hot honest gold bottles bottles honest 100 watches honest coupes coupes honest keep gang bad bitches never going back used gon lie tell truth honest got crack drawers honest diamonds got flaws honest zoes sight niggas honest ball night nigga honest fuck nigga ya even know struggle even know nigga hustling got flat screens trap spot honest kept real niggas honest took bitches strip club honest niggas hood honest lil mexico life honest came shooting dice honest name another nigga hot honest gold bottles bottles honest 100 watches honest coupes coupes honest keep gang bad bitches never going back used gon lie tell truth honest,2013.0,207
1075,Fantasia Featuring Kelly Rowland & Missy Elliott,Without Me,faking shit gone kill boy know real faking shit gone kill boy know real faking shit gone kill boy know real faking shit gone kill boy know real really gon make expose exactly feeling little wavy right mind pulling card faking shit kill boy know real faking shit kill boy know real hard try hide reality know truth act brand new want would without would without blowing little knowing little give finger middle cause little nigga never without would without blowing little knowing little give finger middle cause little nigga never oh na na oh na oh na na oh na oh na na oh na oh na na oh na tell em make big moves tell em really really want play game faking shit kill boy know real faking shit kill boy know real tell em really like tell em bout life put let shine fly shit blows mind oh oh hard try hide reality know truth act brand new want would without would without blowing little knowing little give finger middle cause little nigga never without would without blowing little knowing little give finger middle cause little nigga never boy think stupid think clueless keep chasing girls boy get deuces sick excuses without bad nigga yo dick useless dude need sex sex moving next next fronting man stunting man worser ex hahahahaha think shit funny know truth boy keep one hundred hard try hide reality know truth act brand new want would without would without blowing little knowing little give finger middle cause little nigga never without would without blowing little knowing little give finger middle cause little nigga never oh na na oh na oh na na oh na oh na na oh na oh na na oh na faking shit gone kill boy know real faking shit gone kill boy know real faking shit gone kill boy know real faking shit gone kill boy know real,2013.0,320
1076,Fabolous Featuring Chris Brown,Ready,baby need bed woah need master room need set mood like yeah yeah one touch one touch gon give love ready ready ready ready feel coming strong heavy ready ready yeah hear stay ready gotta get ready call get get shit wetty oops mean shit ready believe said least know head shawty head gon dive head first school like board ed say thought ahead laid day get waterbed talk nasty boy silent treatment feds cup thirsty bad controversy skintone like hershey body lord mercy yeah thing car would lamborghini mercy maybe fast girl say sheshe baby need bed woah need master room need set mood like yeah yeah one touch one touch gon give love ready ready ready ready feel coming strong heavy ready ready talking bout born ready talking bout deck woah woah talk good one text say bout gon check put kisses neck let warm engine relax tension girl call ninja pop black kill black see dressed appropriate got feel feel feel love coming brain dumbing swole come around yeah woo need ice numb night stick beat rodney king thing girl get along could get along haha already know ready though sing sing baby need bed woah need master room need set mood like yeah yeah one touch one touch gon give love ready ready ready ready ready ready ready feel coming strong heavy heavy ready ready bad one ready ready two times niggas ready ready pretty ladies vi ready ready feeling good feeling good ready woo ooh ready yo left girl back ready hey ready know act ready ready swear ready wait get home ready come baby need bed woah need master room need set mood like yeah yeah yeah like yeah like yeah one touch one touch gon give love ready ready woah ready ready ready ready ready ready ready ready feel coming strong heavy heavy heavy ready ready ready ready yeah yall ready,2013.0,318
1079,2 Chainz Featuring Kanye West,Birthday Song,yeah birthday birthday die bury inside louis store ask come shit studio want birthday big booty ho want birthday big booty ho die bury inside gucci store die bury inside louis store want birthday big booty ho want birthday big booty ho got big booty call big booty scrrscrr wrists moving cooking getting kitchen yams everywhere made jug got bands everywhere realest nigga breathing hold breath referee whistle brrt hold tech extendo clip extendo roll girl leave need hair salon hair weave killer going trapathon see done bombs pakistan dope bomb dro bomb pill bomb see nigga balling call die bury inside jewelry store die bury inside truey store true religion two everything different die bury next two bitches ah yeezy yeezy huh birthday deserve greedy huh holding giving needy huh go downstairs fall asleep tv ya together ten years deserve mnage especially put bmw garage especially paid couple payments mamma crib went niece graduation man hate kids last birthday got new sweater put give kiss tell better said bout get jewelry west end bout hit westin get best friend joking serious asked acting like actress preaching practice reaching touching shit kanye west benz cause turn back pedestrian birthday birthday bad bitch contest first place first place first place bad bitch contest first place show check work place hand valet keys merces tell dj play song shit come seeing back front ask die bury inside booty club get girl get girl get get girl might switch get girl deuce ye like snoop dre birthday baby deserve coupe today first place first place bad bitch contest first place paroles rdiges et expliques par la communaut rapgenius france,2013.0,276
1080,Tamar Braxton,The One,know well one got heart boy one many one wake dream reminisce way kissed felt personal took chance get love know dream need one baby without incomplete love like bar put want nobody else baby need one want want nobody else baby need one want know well star cause go far look none like one million one count oh dream reminisce way kissed felt personal took chance get love know dream even know one baby without incomplete love like bar put want nobody else baby need one want want nobody else baby need one want reminisce way kissed felt personal took chance get love know dream even know one baby without incomplete love like bar put yeah put put put put put put put put put put put put put put,2013.0,131
1081,Juicy J Featuring Big Sean & Young Jeezy,Show Out,turn mike madeit yeahh know always get money man young jeezy big sean juicy j ear drummers boss shit nigga let get everytime go know gotta show every time go know bring dough every time go know bring hoe every time go know bring blow every time go know gotta show every time go know gotta show every time go know gotta show every time go know gotta show trippy niggas hoes one night two shows two mansions team expansion thumbing check got sweating panting getting money chicks come around niggas start hating holding ice living life bad bitches want give head like lice hit club liv rush pockets swole think finna bust ace hand 45 tuck money coming codeine pouring smokin dope always float 20 years niggas callin goat money adding haters going broke still game niggas riding oak see showing mugging give fuck start morning zip double cup hating ass niggas yall behind ball hard want fine juicy j taylor gang rich since 90 every time go know gotta show every time go know bring dough every time go know bring hoe every time go know bring blow every time go know gotta show every time go know gotta show every time go know gotta show every time go know gotta show ratchet hoes say shit well least broke ho stackin paper like old folks still staying old folks fan fantastic popping xannies xantastic gettin rich bandtastic white girls like anne hathaway way going way wait bandwagon let bang got bandana ooh freaky move fast girls fast money fast food came first class passport getting tattooed boi young ass playa everything every time go every time go know gotta show every time go know bring dough every time go know bring hoe every time go know bring blow every time go know gotta show every time go know gotta show every time go know gotta show every time go know gotta show got bad bitches say like rihanna love whitney say many bottles want told 50 say anything yeah bitch kidney every time go know bring dough finesse milli looking like blowout 100 bitches look like left ho house 100 racks look like left blow house popping bottles came sparkles got niggas came yoppers got ratchets even couple models 20 car caravan bet gon follow ugh every time go know gotta show every time go know bring dough every time go know bring hoe every time go know bring blow every time go know gotta show every time go know gotta show every time go know gotta show every time go know gotta show,2013.0,436
1082,Sevyn Streeter Featuring Chris Brown,It Won't Stop,love pulling jeep bumping beats j shades bring something eat man streets comes heart mean thing oh baby hop ride ooh hot hell outside got top doors closed hand thigh drive slow ooh take time every little thing got feeling type way give thunder make summer rain ohohoh oh oh ohohoh oh oh everyday everyday stop boom boom ooh stop boom boom ooh yeah every single part love constantly oh oh forever ever repeat oh repeat stop boom boom ooh love pulling beach beach sand feet yeah sun nobody round one hell scene rocking body body rock rock boat aaliyah body sound familiar sound like uh uh ayy ayy looking space bae feel amazing oh oh oh night woah every little thing got feeling type way way yeah give thunder make summer rain ohohoh oh oh ohohoh oh oh everyday everyday stop boom boom ooh stop boom boom ooh yeah every single part love constantly oh forever ever repeat repeat stop boom boom ooh everyday everyday wait take breath away heart got key put eternity love notil infinity infinity infinity infinity infinity everything everything think oh making weak baby ever stop heart skip beat baby keep going going going stop boom boom ooh love girl stop boom boom ooh yeah boom oh every single part love constantly forever ever repeat repeat oh stop boom boom ooh boom stop girl rocking body rockrocking body stop rockrocking body baby stop said rocking body rocking body sleep stop boom boom ooh stop boom boom ooh yeah,2013.0,253
1083,"Major Lazer Featuring Bruno Mars, Tyga & Mystic",Bubble Butt,bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got drop low put dirt sex drive put killed ass put hearse drove put dirt drop low put dirt take top turn vert bubble butt busted throat smoking bubble kush wearing bubble coat bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got wind go turn flick girl like know fi handle di wicket one bat two balls swing like cricket pull locks slap ass make show wicked baby baby mek tell bout body yah make vibrate like nokia whine bruk buddy yah uhhuh even kartel happy yah bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got cute thing buenas noches end night knees chest fuck bad let cardic arrest make come make come come know best bad let wind cock ticktocktick riding clock beat beat beat bad let show got snoop dogg amma drop like hot bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got ok open bubba gump let see bumper booty smooth believe butter go wetter surfer ate pussy fast start burping burp burp relick bottom surface loaded clip told get nervous bang bang chiddy bang bang bang killer nipple tit clit licker ball like dribble put pickle nibble dickle tripping crazy individual never minimum drive benz bentley damn bitch talk much want interviews trying get make enemy playing got bitch mad like flat screen ass need 3d bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt bubble butt bubble bubble bubble butt turn around stick show world got,2013.0,432
1085,K. Michelle,V.S.O.P.,hit lights let one see get alright know think get around got something know really heaven knows heart know ordinary love got much histray stories us come baby gon light candles tonight special gon whatever like special got henney chilling ice special hope make rest life special special night warm bed little cold shoulder mama said understand older head even tell pretend told know ordinary love got much histray stories us come baby gon light candles tonight special gon whatever like special got henney chilling ice special hope make rest life special special night suppose everybody gon tell really count everybody gon tell seen baby couple days looking baby right face flowers gifts restaurants swear buy anythang want quick put music listen baby gon light candles tonight special gon whatever like special got henney chilling ice special hope make rest life special special night,2013.0,144
