,Artist,Song Title,Lyrics,Year,word_count
1398,Drake,Gyalchester, herms link  iceblue mink tat on my ribs like i do not know what permanent is they want me gone  wait for the kicker bury me now and i only get bigger that is word to my nigga  yeah  october firm in the cut stay at the top like im stuck that is just how im giving it up she want to get married tonight but i cannot take a knee  because im wearing all white me and my broski are twins  but we do not look alike i do not take naps me and the money are way too attached to go and do that muscle relax that and the spliff put me right on my back  i got to unpack virginia black i could go make enough money off that and not even rap what is that facts contract max  i got to bring that shit back  herms link  iceblue mink tat on my ribs like i do not know what permanent is they want me gone  out of the picture bury me now and i only get bigger that is word to my  word to my  im so hot  yeah  im so right now who is not gang  bitch let me find out keep hearing clicks when im talking on the iphone feds in the city hate to see us on a high note i switch flow like i switch time zone cannot get nobu  but you can get milestone i got to do mansion because i outgrew condo got to do maybach  she want to fuck on the drive home yeah  met her once and i got through im never washed  but im not new i know i said top five  but im top two and im not two and i got one thought you had one  but it is not one  nigga  nah  herms link  iceblue mink tat on my ribs like i do not know what permanent is they want me gone  wait for the kicker bury me now and i only get bigger that is word to my nigga,2017.0,346
1399,Kodak Black,Transportin', pockets so fat  call me orbit norbit  i mean are not got to wait to make no moves because i be loaded  are not got to wait to make no moves because i be loaded why you out here drinking 40s  i just tote it still that same nigga in a foreign  but it is stolen riding sporty  acting sporty  i cannot control it im doing fraud  got that bag  yeah  im transporting i got that bag on me  nigga  like im jansporting he dropped his mixtape  thought i would have repost it i are not post his mixtape because i do not fuck with shorty  i be booted to the morning  pm to the morning my lil woadie want to bag him  he just want a rollie hold up nigga  do not you owe me yeah you owe me  do not it like im in islands of adventure how i stay rolling tryna diss me i leave you six feet she say she miss me she want to kiss me damn  im so crispy xans got me dizzy try me i are not shy i keep that glizzy i was spending  yeah  yeah  frisbee what the lick read baby  come and lick me v12  how im riding in the 6 speed i be balling on you niggas out of this league  are not got to wait to make no moves because i be loaded why you out here drinking 40s  i just tote it still that same nigga in a foreign  but it is stolen riding sporty  acting sporty  i cannot control it im doing fraud  got that bag  yeah  im transporting i got that bag on me  nigga  like im jansporting he dropped his mixtape  thought i would have repost it i are not post his mixtape because i do not fuck with shorty  yeah  that glock got extended like a outlet how you outchea i are not catch you out yet im so damn fly  i do not step yeah  i pop molly and i pop checks i do not know where im going  im just floating my dawg got gun license but he let me hold it all these niggas phony  i do not condone it i be going ham  i do not baloney it is a kodak moment  yeah bought it because i wanted it i be on the corner  yeah fuck the law enforcement project baby got no stroller but i keep pushing shawty love for me to choke her when im in that pussy  are not got to wait to make no moves because i be loaded why you out here drinking 40s  i just tote it still that same nigga in a foreign  but it is stolen riding sporty  acting sporty  i cannot control it im doing fraud  got that bag  yeah  im transporting i got that bag on me nigga  like im jansporting he dropped his mixtape  thought i would have repost it i are not post his mixtape because i do not fuck with shorty,2017.0,505
1400,Future Featuring Rihanna,Selfish, ooh  yeah  it was right even though it felt wrong nothing ever stopped you from showing your progression suddenly  broken lies driving backwards making all the wrong turns saying all the wrong words dodging angels  oh  let us not be alone let us not be alone let us be one oh  let us not be alone  empty thoughts fill the room breathe for me and i will breathe for you  let us be selfish  selfish  baby tonight tonight let us be selfish  selfish  baby tonight  tonight tonight  yeah  yeah  i just hit the lick  south of france currency exchange  looking fancy if that money dirty  make it dance 25 karats cost a mansion gold rose petals  bottle standing came from the concrete  taking chances pop gold ace like a xanny i just need the blessing from your family broken lies are not no love without us it will die roses turn into dust every night we getting more popular wrong is right when it comes to us  oh  let us not be alone let us not be alone tonight  let us be selfish selfish  tonight  tonight let us be selfish  selfish  baby tonight  tonight tonight  yeah  yeah  i will be selfish let us be selfish ohh  ohh yeah  yeah ooh  ooh i will be selfish let us be selfish let us be let us be selfish yeah  yeah,2017.0,228
1401,Jacquees,B.E.D., yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah  nash b chillin  i know you want to love  but i just want to fuck and girl you know the deal  i got to keep it real i know you want to see  i know you want to be in my bed  grinding slowly i know you want to love  but i just want to fuck and girl you know the deal  i got to keep it real i know you want to see  i know you want to be in my bed  grinding slowly  ay  what it is what you want to know i done ripped about a hundred shows you will be coming back to me ay  you will be coming back to me always worried bout them other hoes and you will be on me when the money throw and they be looking out for quees and they be looking out for quees bitch bad  no kanye  when we do it  do it our way 2015 wanya  i give no damn bout what ya mom say rollie wrist  im the shit  21 with no kids bout to rain on a bitch  ima rain on a bitch  i know you want to love  but i just want to fuck and girl you know the deal  i got to keep it real i know you want to see  i know you want to be in my bed  grinding slowly i know you want to love  but i just want to fuck and girl you know the deal  i got to keep it real i know you want to see  i know you want to be in my bed  grinding slowly  baby girl  she the action  do not know why you actin she on readysetgo  she will never let go need it all  fuck a fraction know she think im michael jackson billie jean  moonwalk i need the front and the back end she in love with the fashion but she in love with the flashing bitch  this are not ya money bitch  i spend it on you because you know i have it with my woes in the 6  exhoes  yeah  they sick ima rain on a bitch  let me rain on a bitch  i know you want to love  but i just want to fuck and girl you know the deal  i got to keep it real i know you want to see  i know you want to be in my bed  grinding slowly i know you want to love  but i just want to fuck and girl you know the deal  i got to keep it real i know you want to see  i know you want to be in my bed  grinding slowly  rollie wrist  im the shit  say yeah  21 with no kids  say yeah  ima rain on a bitch  say yeah  really rain on a bitch  say yeah  rollie wrist  im the shit  say yeah  21 with no kids  say yeah  ima rain on a bitch  say yeah  really rain on a bitch  say yeah  rollie wrist  im the shit  say yeah  21 with no kids  say yeah  ima rain on a bitch  say yeah  really rain on a bitch  say yeah  rollie wrist  im the shit  say yeah  21 with no kids  say yeah  ima rain on a bitch  say yeah  really rain on a bitch  say yeah  say yeah  say yeah say yeah  say yeah say yeah  say yeah say yeah  say yeah say yeah  say yeah say yeah  say yeah,2017.0,594
1404,2 Chainz Featuring Travis Scott,4 AM, yeah  yeah  yeah mmurda yeah  yeah damn right  bro  4 am  im just getting started for my birthday i threw me a surprise party reminiscing bout the trap  playing the first carter my life changed when i had my first daughter got my first quarter flipping 50 dollar slabs your niggas looking at the bills  asking you for half cut from a different cloth  take pride in results anytime she want to dip im providing the sauce you on side of the boss  so you kind of the boss you keep playing with me  i end up signing your boss drop an ep on a nigga for the freefree on a nigga yeah you zz on a nigga  king like bb on you niggas rock with champagne p if it was not for the struggle then i would not be me call me deuce or dos  anything but broke got my aim from the scope  got the game by the throat  damn  okay  you popped up on me by surprise  yeah  yeah  you see i never took you for the popping type  straight up  damn  it is 4 am so please believe the hype  it is lit  hit the lights  yeah  im way over top pop it  flick it drop a pin  send a location  skrrt  skrrt  ima pull up in that bulletcoupe spaceship  skrrt  skrrt  drop off a bag of some dangerous  yeah  ima hit you  4 am  see if you make it  yeah  i dropped collegrove out the sky  ooh in a group with the best rapper that is alive  ooh never turn my back on my slime  ooh i are not want to fuck the bitch but she was fine  ooh hold up baby  let me take my time  ooh hard to get some head and try to drive  ooh jumping out the cake and that is surprisin  ooh picking up the duffel bag like exercisin  ooh bought mama new house because she deserve it  ooh practice makes perfect but nobodys perfect  ooh escobar is not open for service  ooh send you to dr miami for your surgery  ooh  okay  you popped up on me by surprise  yeah  yeah  you see i never took you for the popping type  straight up  damn  it is 4 am so please believe the hype  it is lit  hit the lights  yeah  im way over top pop it  flick it drop a pin  send a location  skrrt  skrrt  ima pull up in that bulletcoupe spaceship  skrrt  skrrt  drop off a bag of some dangerous  yeah  ima hit you  4 am  see if you make it  yeah  ooh  riccardo tisci on the crewneck ooh  on a killing rapper spree and nigga  you next ooh  they talkin  chillin  watching netflix  straight up  ooh  i used to trap and watch bootlegs ooh  im on my wave like a durag ooh  i see your boo  now where your crew at ooh  talking tequila for the pipeup ooh  i hope you got a clean vagina  yeah drench god  drench god  really representin  we the squad  really  oh  yeah  tec got the rollie  now i get it i used to sell drugs for a living got me a job selling records had to use my jeweler for a reference might buy a charm with the extras might use her legs for a necklace  okay  you popped up on me by surprise  yeah  yeah  you see i never took you for the popping type  straight up  damn  it is 4 am so please believe the hype  it is lit  hit the lights  yeah  im way over top pop it  flick it drop a pin  send a location  skrrt  skrrt  ima pull up in that bulletcoupe spaceship  skrrt  skrrt  drop off a bag of some dangerous  yeah  ima hit you  4 am  see if you make it  yeah  do not stop trappin  boy got bout 12 racks this morning got bout 12 racks started last night  still going 12 racks strong got the pitbull in the corner  she pregnant got the crackhead in the corner  she pregnant everybody in here pregnant  cept my partner and them but we getting this money though  im telling you that,2017.0,697
1405,J. Cole,Neighbors, i guess the neighbors think im selling dope  selling dope okay  the neighbors think im selling dope  selling dope selling dope  selling dope  selling dope  yeah  i do not want no picture with the president i just want to talk to the man speak for the boys in the bando and my nigga never walking again apologize if im harping again i know these things happen often but im back on the scene i was lost in a dream as i write this the team down in austin i been building me a house back home in the south  ma will not believe what it is costing and it is fit for a king  right or a nigga that could sing and explain all the pain that it cost him my sixteen should have came with a coffin fuck the fame and the fortune well  maybe not the fortune but one thing is for sure though the fame is exhausting that is why i moved away  i needed privacy surrounded by the trees and ivy league students that is recruited highly thinking you do you and i do me crib has got a big ol back ol yard my niggas stand outside and pass cigars filled with marijuana  laughing hard thankful that they friends a platinum star in the driveway there is no rapper cars just some shit to get from back and forth just some shit to get from back and forth welcome to the sheltuh  this is pure we will help you if you have felt too insecure to be the star you always knew you were wait  i think police is at the door  okay  the neighbors think im selling dope hm  i guess the neighbors think im selling dope selling dope the neighbors think imneighbors think im  do not follow me  do not follow me  i think the neighbors think im selling dope  do not follow me  do not follow me  i guess the neighbors think im selling dope  selling dope selling dope  selling dope  selling dope well motherfucker  i am  some things you cannot escape death  taxes  and a ra cist society that make every nigga feel like a candidate for a trayvon kinda fate even when your crib sit on a lake even when your plaques hang on a wall even when the president jam your tape took a little break just to annotate how i feel  damn  it is late i cannot sleep because im paranoid black in a white man territory cops bust in with the army guns no evidence of the harm we done just a couple neighbors that assume we slang only time they see us we be on the news  in chains  damn  do not follow me do not follow me do not follow me do not follow me  okay  the neighbors think im selling dope hm  i guess the neighbors think im selling dope  selling dope the neighbors think imneighbors think im  do not follow me  do not follow me  i think the neighbors think im selling dope  do not follow me  do not follow me  i guess the neighbors think im selling dope  selling dope selling dope  selling dope  selling dope well motherfucker  i am  i am  i am  i am  i am well  motherfucker  i am i think the neighbors think im selling dope i am  i am  i am well  motherfucker  i am so much for integration do not know what i was thinking im moving back to south side so much for integration do not know what i was thinking im moving back to south side,2017.0,602
1406,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles, oww  wet  wet  wet  wet wet  wet  wet  wet wet  wet  wet  wet wet  wet  ohoh baby  just tryna live your life im just tryna change your life just tryna change your life ohoh baby  bitch  you outta line  why you waste my time im tryna smoke  tryna get high  see it in my eyes i know she playing both sides  that bitch telling lies but my dick give her a high  she down for the ride them hating bitches kill the vibe  fuck it  live your life bad bitches in hawaii  umbrella with ice 10 bad bitches on my side  make  them all my wife smoking on the finest ganja  she like china white popping all these pills she said she used to it she want to go way up  okay baby  if you used to it and i know that you a grown woman and i know that you know what you are doing  wet  wet  wet  wet  yeah  wet  wet  wet  wet  ii  i am  wet  wet  wet  wet wet  wet  ohoh baby  im a king  baby you from the hood but you a queen  baby ass fat  it cannot even fit in them jeans  baby matching wraith with the stars  baby im a street nigga  im supposed to really be behind bars  baby really want to be faithful but this shit hard  baby yup  i got the pussy first and then i ignored you  ignored you  you fucked another nigga  you are not loyal  loyal  i told you bring a friend  this shit getting boring  borin  she asked me what we are  we just cordial im a gangsta i can make a wet  wet turn into a pool  splash  she help me count the money in the trap then she go back to school  school  school  school  if a nigga ever play with bae  shit it is breaking news  pow  she got 50 pointers on her neck  pateks that is matching jewels  wet  wet  wet  wet wet  wet  wet  wet  ayy  yeah  yeah  ayy  wet  wet  wet  wet  ayy  yeah  yeah  ayy  wet  wet  oh oh baby  ayy  yeah  yeah  ayy  ohoh baby  ayy  yeah  yeah  ayy  i just want to show you off  i do not want to do you wrong mirror mirror on the wall  who is the flyest of  them all i get money when i want  i can fuck her if i want baby  you can take it off  im that nigga with the sauce  ayy  yeah  whole lot of saint laurent  cannot remember what it cost  ayy  yeah  bitch  im feeling like a boss  spit on it and lick it off  ayy  yeah  you know we can run it up  tell me what you really want i know i can break you off  come here lemme break you off if you ever want to fuck  can i be the one you call if you want to be a star  i can tell you what it cost i was going to put you on  i was going to put you on i was going to change your life  girl but i do not want to break your heart  wet  wet  wet  wet wet  wet  wet  wet wet  wet  wet  wet wet  wet  ohoh baby  just tryna live your life im just tryna change your life just tryna change your life ohoh baby  i can change your whole sauce  you a lil mo spicy  yeah  now you dealing with a boss  i might treat you rightly  nah  no more macy jewelry  baby  now you dripping icy  ayy  you keep hanging round me  baby  you will start talking like me got my own lingo  i can change your whole lil ego i be swimming in the money  baby  whish torpedo i are not like these rapper niggas  they is not my stylo ima call you back  im with my niggas shooting ceelo i might change my old ways for you  baby i can change your whole wave  now you wavey now you glamorous  im out your element im too reckless for you  girl  it is evident  wet  wet  wet  wet wet  wet  wet  wet wet  wet  wet  wet wet  wet  ohoh baby  just tryna live your life im just tryna change your life just tryna change your life ohoh baby,2017.0,716
1409,Lil Uzi Vert,Sauce It Up, sauce it up  ayy  sauce it up  ayy sauce it up  ayy  going numb um where you from  ayy  throw it up  ayy im one of the greatest to ever do it going dumb  hey  going nuts  hey  sauce it up  hey  sauce it up  hey  lil uzi vert throw it up  hey  where you from  hey  throw it up  hey  where you from  hey  going dumb  hey  going nuts  oh  sauce it up  sauce it up  do too much  do too much  are not enough  are not enough  are not enough  are not enough  where you from  where you from  throw it up  throw that shit up  going nuts  yeah  going dumb sauce it up  sauce it up  do too much  do too much  are not enough  are not enough  are not enough  are not enough  where you from  where you from  throw it up  throw that shit up  going nuts  yeah  going dumb  everyday im ballin  so you know im scoring i feel so important  my pockets enormous these niggas keep hatin  this is their last warning met that girl last night  ooh  fucked her through the morning i do not know no girl im sorry  hangup girl  do not call me no  no you will not have me caught up all up on maury  hello  cash shower  make it rain  no game  atari ride me like a harley  only boy in the party i was on the phone  yeah with playboi carti comme des garons  what  hearts all on my cardi  swag  i was in a lamb  carti he was in a rari  what skrrt  im gon keep on flexin  you do not like me then im sorry  sorry  sauce it up  sauce it up  do too much  do too much  are not enough  are not enough  are not enough  are not enough  where you from  where you from  throw it up  throw that shit up  going nuts  yeah  going dumb sauce it up  sauce it up  do too much  do too much  are not enough  are not enough  are not enough  are not enough  where you from  where you from  throw it up  throw that shit up  going nuts  yeah  going dumb  okay  big guap chasin  big knot having my money stackin  this shit extravagant  woah  this for all my niggas  them ones that be trafficking  woah  all my diamonds african  i might go and matte the benz  hey  i already had that bitch  went and got a badder bitch persian rug  aladdin shit  nice foreign ho like a latin bitch i could serve you  ayy  let me say it one time ayy  turn around  baby girl let me serve you woo  yeah i said that you wet like squirtle yeah  walk around pigeontoed  got the bird flu  brr  and you think you in love  do not wan hurt you  woah  man i think that im done  got to swerve you  sauce it up  sauce it up  do too much  do too much  are not enough  are not enough  are not enough  are not enough  where you from  where you from  throw it up  throw that shit up  going nuts  yeah  going dumb  oh  sauce it up  sauce it up  do too much  do too much  are not enough  are not enough  are not enough  are not enough  where you from  where you from  throw it up  throw that shit up  going nuts  yeah  going dumb  yeah  yeah  im so awesome im so awesome these niggas so bad it is exhausting i swear im a stunner like steve austin i swear im a stunner like steve austin sauce it up  ooh  do too much  ooh  where you from  ooh  throw it up  ooh  going nuts  ooh  going dumb  dumb  dumb  lil uzi vert,2017.0,627
1410,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind, another one we the best music  yo  he are not messing with no average chick  pop  pop he got nicki  he know that he hit the jackpot every baller tryna score  check them shot clocks but i hit  them with them broniguodala blocks eat the cake and he suck on my toes  yes hitting them home runs  i be like go mets i want a dude that still kiss me when he mad type to cop me diamonds  he can miss me with them bags  girl  we been right here  thinking bout it all night  oh  baby  you should be up in my bed  ooh do you mind  do you mind baby  you  dj khaled  do you mind dodo you mind do you mind  im just tryna get to know ya get a little closer  maybe post up  ooh do you mind do you mind do you mind do you mind dodo you mind do you mind girl  we been right here  thinking bout it all night  oh  baby  you should be up in my bed  ooh do you mind  do you mind baby  you do you mind dodo you mind do you mind  you know  you know  you know  you know he are not got forever and ever you know  you know  you know  you know let me be the one  baby  you deserve better you know  you know  you know  you know we are not got forever and ever you know  you know  you know  you know let me be the one  baby  do you mind do you mind  oh  do you mind if i talk to you and do you mind if i touch you there girl  you know you cannot do no better  baby i know that it do not get no better than me let us not waste the time you are not got to hold back  hold back  because once i get inside you will not change your mind  you know that you can take it no need to hesitate  i need it  impatient  yeah  im not used to waiting  yeah  yeah  i want you to give it to me come on let me taste it  until i get enough hope you are ready because ima beat it up do you mind when ima have it know how to heat it up  yeah  i should  i should be the one  baby  you gon learn that girl  i know your body  know where every curve at we be going all night  til the early know you  know you want to take off when you on my runway we are not got to talk  bodies conversate baby  by the way i touch you  you know what im saying oh  oh  oh  ride it slow oh  oh  oh  im just tryna get to know ya get a little closer  maybe post up  ooh do you mind do you mind do you mind do you mind dodo you mind do you mind girl  we been right here  thinking bout it all night  oh  baby  you should be up in my bed  ooh do you mind  do you mind baby  you do you mind dodo you mind do you mind  you know  you know  you know  you know he are not got forever and ever you know  you know  you know  you know let me be the one  baby  you deserve better you know  you know  you know  you know we are not got forever and ever you know  you know  you know  you know let me be the one  baby  do you mind do you mind man with all this red carpet shit  baby you know what im saying  future hendrix  ima do that favor  dripping flavor in you two piece ima keep my promise  never treat you like a groupie calamari dinners  got you eating raw sushi still in the trap  but i like my bitches bougie two cups of styrofoam  excuse me lil mama i can hold you down  be your friend and your lover  brrp  you want watches  new versaces  you want cline  ugh  top back  screaming money are not a ting  boss  seeing two gwagons in my driveway  woo  facetime  two black bottles by my fireplace  ugh  fell out with your peoples so you took the pictures down  yeah  instagram are not been the same since you so distant now  woo  took you shopping in other places that i will not name  boss  first time your friends really got to see balmain  woo  20 million cash  seen it there with my two eyes  ugh  we the best and i told you this back in 05  maybach music  im just tryna get to know ya get a little closer  maybe post up  ooh do you mind do you mind do you mind do you mind dodo you mind do you mind girl  we been right here  thinking bout it all night  oh  baby  you should be up in my bed  ooh do you mind  do you mind baby  you do you mind dodo you mind do you mind  ooh  just in case you need me  i do not mind  uh yo  tell them what to do  tell them what to do tell them what to do when you see a bad bitch in front of you  baby yeah  assume the position  im just tryna get to know ya get a little closer  maybe post up  ooh do you mind do you mind do you mind do you mind dodo you mind do you mind girl  we been right here  thinking bout it all night  oh  baby  you should be up in my bed  ooh do you mind  do you mind baby  you do you mind dodo you mind do you mind,2017.0,956
1411,6LACK,Prblms, yeah  yeah yeah  yeah yeah  yeah alright  and she said you a goddamn lie i are not mean to say that shit  girl  i was goddamn high so we left the crib now we in the goddamn ride she looking goddamn fine i wanted a bitch who was down to earth but she want the goddamn sky  uh list of my problems got this one on my line that will not stop fucking calling it is crazy i made her that way every time i see her out  i see the hate in her face like why you do that tell her you love her when next week you just want your space why you do  why you do that tell her you want her but next week you do your own thing why you do  why you do that i cannot explain it but just know it working for me she text me i hate you  i hate you  i hate you  i hate you but how the fuck can you hate me when i are not did shit  but be the real thang she know im the real  that will never change i never been the one to try to explain while you catch them feels ima sip on this drank  it is easing my brain  i got real shit to stress about  girl  i are not worried bout shit  bout shit  remember that i tried to build ya  now i are not worried bout shit i got real shit to stress about  girl  i are not worried bout shit  bout shit  remember that i tried to build ya  now i are not worried bout shit so i found me a new thang  im not as lost as you think got plenty queens in my hometown  all they need is drank and that dank so i found me a new thang  im not as lost as you think got plenty queens in my hometown  all they need is drank and that dank  now im like it is a goddamn shame we done crashed  we done burned but baby you the goddamn blame see i wanted love but you wanted goddamn fame every goddamn thang i wanted a bitch who was on the move but you want to goddamn lay uh  list of my problems got this one in my bed and she just wants to sleep fucking up all of the sheets she only wake up to eat do this shit every week like  why you do that crying you want to be great  but sleeping until the next day why you do that do not got that much in the bank  we go out she order the steak why you do  why you do that she cannot explain it but just know it working for her she claiming she down on her luck but really she do not give a fuck and i cannot make this shit up and i are not did shit but be the real thang she know im the real  that will never change i will not be the one to try to explain while you catch them feels  ima sip on this drank  it is easing the pain  i got real shit to stress about  girl  i are not worried bout shit  bout shit  remember that i tried to build ya  now i are not worried bout shit i got real shit to stress about  girl  i are not worried bout shit  bout shit  remember that i tried to build ya  now i are not worried bout shit so i found me a new thang  im not as lost as you think got plenty queens in my hometown  all they need is drank and that dank so i found me a new thang  im not as lost as you think got plenty queens in my hometown  all they need is drank and that dank,2017.0,652
1412,Lil Uzi Vert,You Was Right, hit it from the back  watch a nigga bless you  if young metro do not trust you im gon shoot you  crying in my arms like a nigga wrecked you  metro booming want some more  nigga  ya alright  alright  alright you was right  i was wrong ya  i should have never ever took her home ya  i should have just boned ya  fantasy on my phone ya  hit it from the back  watch a nigga bless you ya  crying in my arms like a nigga wrecked you talking bout a broken heart  running to the restroom  looked at my mama just like we rich looked at my bitch like we rich said we are not got no minor setbacks counting all that money  told that nigga just to bet that i  i know that you are not got it  boy  why you are not just say that they see i got that money  now his bitch like  i said that i do not pay that ho no mind  i been had that when i saw my girl  yeah you know i had to bag that and before me  four niggas yeah  they had that five niggas including me  i had to back back try to diss me  i take it to your family i fuck your sister then make sure that she vanish  ya alright  alright  alright you was right  i was wrong ya  i should have never ever took her home ya  i should have just boned ya  fantasy on my phone ya  hit it from the back  watch a nigga bless you ya  crying in my arms like a nigga wrecked you talking bout a broken heart  running to the restroom ya alright  alright  alright you was right  i was wrong ya  i should have never ever took her home ya  i should have just boned ya  fantasy on my phone ya  hit it from the back  watch a nigga bless you ya  crying in my arms like a nigga wrecked you talking bout a broken heart  running to the restroom  yeah  even though we in the same room you just locked the door  so i got to text you like bae unlock the door i got to use the restroom like i do not want a war  want to caress you  ya alright  alright  alright you was right  i was wrong ya  i should have never ever took her home ya  i should have just boned ya  fantasy on my phone ya  hit it from the back  watch a nigga bless you ya  crying in my arms like a nigga wrecked you talking bout a broken heart  running to the restroom,2017.0,444
1413,Chris Brown,Questions, wey you a deal wid  from the moment you was dancing in the party  pushing all on me giving everything  you are giving everything tonight and if you thought you could get away from me and get away from me girl  just take your time  time  time  you are coming home with me tonight  girl  i got a question for ya can i get an answer yeah  yeah  yeah  yeah yeah  yeah  yeah  yeah girl  i got a question for ya can i get an answer yeah  yeah  yeah  yeah yeah  yeah  yeah  yeah  she only love me because im dangerous  dangerous  oh yeah  that pum pum something like angel dust  angel dust  some  girl  let me hold ya  put mi ting all around ya make me feel like i own ya  kill the poon like a warrior  hit that pum like  girl  i got a question for ya  i got  can i get an answer  an answer  yeah  yeah  yeah  yeah  yeah  yeah  yeah  yeah  yeah  yeah girl  i got a question for ya  girl  i got  can i get an answer  can i get an answer  yeah  yeah  yeah  yeah  oh woah  yeah  yeah  yeah  yeah  let me hold you come caress my body you got me going crazy you turn me on  turn me on girl  let me love you put your arms around me you got me going crazy you turn me on  turn me on  yeah  girl  i got a question for ya can i get an answer yeah  yeah  yeah  yeah  yeah  yeah  yeah  yeah  yeah  yeah  yeah  yeah  girl  i got a question for ya  oh  can i get an answer yeah  yeah  yeah  yeah  woo  yeah  yeah  yeah  yeah  yeah  yeah,2017.0,289
1415,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce, dj esco  lil uzi vert  future that is too much sauce that is too much sauce  patek philippe  the plain one  that is too much sauce hermes in the a  that is too much sauce they let me know before i was famous  i had too much sauce audemars  hublot now  that is too much sauce that is too much sauce  got too much sauce that is too much sauce  i got too much sauce patek philippe  the plain one  that is too much sauce got diamonds on all on my fingers  that is too much sauce  yeah  all of my diamonds they shine haters like knock that off yeah  all of your diamonds are fake need to stop that dawg you really kissing that girl like she are not top me though shaquille oneal with the haters because im blocking you all yeah  yeah  that is too much sauce rocking vlone when im rocking offwhite that is too much sauce yeah  she smile at me on her teeth with that ice that is too much sauce yeah  smoking that gas got me high like a kite yeah  yeah  too much sauce  yeah  yeah diamonds they look like dasani huh  more like voss  aye yeah  that boy saw my chain  he said what is the cost  aye you want to know the amount can you count  patek philippe  the plain one  that is too much sauce hermes in the a  that is too much sauce they let me know before i was famous  i had too much sauce audemars  hublot now  that is too much sauce that is too much sauce  got too much sauce that is too much sauce  i got too much sauce patek philippe  the plain one  that is too much sauce got diamonds on all of my fingers  that is too much sauce  yeah  too much sauce  yeah  yeah diamonds they look like dasani  more like voss young man  young man young man turned myself right to a boss like yeah copping no matter the cost  like yeah that is too much sauce fuck that bitch and her friend right in my benz too much sauce think me and future fucked on the same twins damn  yeah  yeah now im getting money niggas acting like they been knew us  aye fake energy do not move us  yeah  aye diamonds they wet like a cougar diamonds they straight from the jeweler drugs got me lost like bermuda  patek philippe  the plain one  that is too much sauce hermes in the a  that is too much sauce they let me know before i was famous  i had too much sauce audemars  hublot now  that is too much sauce that is too much sauce  got too much sauce that is too much sauce  i got too much sauce patek philippe  the plain one  that is too much sauce got diamonds on all of my fingers  that is too much sauce  too much sauce  yeah  yeah diamonds they look like dasani,2017.0,501
1416,Drake,God's Plan, and they wishing and wishing and wishing and wishing they wishing on me  yuh  i been moving calm  do not start no trouble with me tryna keep it peaceful is a struggle for me do not pull up at 6 am to cuddle with me you know how i like it when you loving on me i do not want to die for them to miss me yes  i see the things that they wishing on me hope i got some brothers that outlive me they gon tell the story  shit was different with me  gods plan  gods plan i hold back  sometimes i will not  yuh i feel good  sometimes i do not  ayy  do not i finessed down weston road  ayy  nessed might go down a god  yeah  wait i go hard on southside g  yuh  wait i make sure that northside eat  and still  bad things it is a lot of bad things that they wishing and wishing and wishing and wishing they wishing on me bad things it is a lot of bad things that they wishing and wishing and wishing and wishing they wishing on me yuh  ayy  ayy  she say  do you love me i tell her  only partly i only love my bed and my mama  im sorry fifty dub  i even got it tatted on me 81  they will bring the crashers to the party and you know me turn the o2 into the o3  dog without 40  oli  there would be no me magine if i never met the broskies  gods plan  gods plan i cannot do this on my own  ayy  no  ayy someone watching this shit close  yep  close ive been me since scarlett road  ayy  road  ayy might go down as god  yeah  wait i go hard on southside g  ayy  wait i make sure that northside eat  yuh  and still  bad things it is a lot of bad things that they wishing and wishing and wishing and wishing they wishing on me  yeah  yeah bad things it is a lot of bad things that they wishing and wishing and wishing and wishing they wishing on me  yeah,2018.0,360
