,Artist,Song Title,Lyrics,Year,word_count
433,Arctic Monkeys,R U Mine?, im a puppet on a string tracy island  timetraveling diamond cuttershaped heartaches come to find you four in some velvet morning years too late  she is a silver lining lone ranger riding through an open space in my mind when she is not right there beside me  i go crazy because here is not where i want to be and satisfaction feels like a distant memory and i cannot help myself  all i want to hear her say is are you mine well  are you mine are you mine are you mine woah  ah  i guess what im trying to say is i need the deep end keep imagining meeting  wished away entire lifetimes unfair we are not somewhere misbehaving for days great escape  lost track of time and space she is a silver lining climbing on my desire  and i go crazy because here is not where i want to be and satisfaction feels like a distant memory and i cannot help myself  all i want to hear her say is are you mine well  are you mine  are you mine tomorrow  are you mine  or just mine tonight  are you mine  are you mine  mine  and the thrill of the chase moves in mysterious ways so in case  im mistaken  i just want to hear you say  you got me  baby are you mine she is a silver lining lone ranger riding through an open space in my mind when she is not right there beside me  i go crazy because here is not where i want to be and satisfaction feels like a distant memory and i cannot help myself  all i want to hear her say is are you mine well  are you mine  are you mine tomorrow  are you mine  or just mine tonight  are you mine  are you mine tomorrow  or just mine tonight ,2014.0,310
434,alt-J,Every Other Freckle, i want to share your mouthful i want to do all the things your lungs do so well im going to bed into you like a cat beds into a bean bag turn you inside out to lick you like a crisp packet  you are the first and last of your kind  pull me like an animal out of a hole  i want to be every lever you pull and all showers that shower you going to paw  paw at you like a cat paws at my woollen jumper be your minpin and borrower of handsome trivia  devour me lou  lou  let the cover girls sing  all handclaps  you will clap  let me be the wallpaper that papers up your room  i want to be every button you press and all the baths that surround you yes im going to roll around you like a cat rolls around saw dusted patios im going to kiss you like the sun browns you  devour me devour me if you really think that you can stomach me  i want every other freckle i want every other freckle i want every other freckle i want every other freckle i want every other freckle i want every other freckle i want every other freckle i want every other freckle  freckle,2014.0,215
435,Birdy,Not About Angels,we know full well there is just time so is it wrong to dance this line if your heart was full of love could you give it up  coz what about  what about angels they will come  they will go and make us special do not give me up do not give me up  how unfair  it is just our luck found something real that is out of touch but if you would searched the whole wide world would you dare to let it go  coz what about  what about angels they will come  they will go and make us special do not give me up do not give me up  coz what about  what about angels they will come  they will go make us special  it is not about not about angels  angels,2014.0,134
436,Imagine Dragons,I Bet My Life,  i bet  i bet my life  i bet  i bet my life  i bet  i bet my life  i bet  i bet my life  i know i took the path that you would never want for me i know i let you down  did not i so many sleepless nights where you were waiting up on me well  im just a slave unto the night  i bet  i bet my life  now remember when i told you  i  that is the last you will see of me  i  remember when i broke you down to tears  i  woouoo  i bet  i bet my life  i know i took the path that you would never want for me  i  i gave you hell through all the years  i  so i  i bet my life i bet my life  i bet my life on you i  i bet my life i bet my life  i bet my life on you  ive been around the world and never in my wildest dreams would i come running home to you  i bet  i bet my life  ive told a million lies  i  but now i tell a single truth  i  there is you in everything i do  i  woouoo  now remember when i told you that is the last you will see of me remember when i broke you down to tears i know i took the path that you would never want for me i gave you hell through all the years  so i  i bet my life i bet my life  i bet my life on you i  i bet my life i bet my life  i bet my life on you  do not tell me that im wrong ive walked that road before and left you on your own and please believe them when they say that it is left for yesterday and the records that i play please forgive me for all ive done  so i  i bet my life i bet my life  i bet my life on you i  i bet my life i bet my life  i bet my life on you eheyee i  i bet my  i bet my  i bet my oyeeah i bet my i  i bet my life  i bet my life  i bet my,2014.0,382
437,MisterWives,Reflections, you did not close the door left a crack open  i could not ignore the faint possibility of having hope in this insanity that we still could be but we are stuck floating in between  put me on the shelf  discipline myself to let the sparks die out shattering anything that has reflections of you you  you  you  our eyes were closed with hearts open wide dismissed every rule to abide by our bodies undressed the layers of shy revealing the truth that was buried inside filled up of feelings that now are bursting at the seams  put me on the shelf  discipline myself to let the sparks die out shattering anything that has reflections of you you  you  you  unsure of what are my dreams  it seems you have stolen my slumber and awakened another life within me that is better than any other reaching endless heights in neverending nights that cannot be seen  put to bed this dream ohohohohoh  put me on the shelf  discipline myself to let the sparks die out shattering anything that has reflections of you you  you  you,2014.0,184
438,Paramore,Still Into You, cannot count the years on one hand that we have been together i need the other one to hold you make you feel  make you feel better  it is not a walk in the park to love each other but when our fingers interlock cannot deny  cannot deny you are worth it  because after all this time  im still into you  i should be over all the butterflies but im into you  im into you  and baby even on our worst nights im into you  im into you  let  them wonder how we got this far because i do not really need to wonder at all yeah after all this time im still into you  recount the night that i first met your mother and on the drive back to my house i told you that  i told you that i loved ya  you felt the weight of the world fall off your shoulder and to your favorite song we sang along to the start of forever  and after all this time  im still into you  i should be over all the butterflies but im into you  im into you  and baby even on our worst nights im into you  im into you  let  them wonder how we got this far because i do not really need to wonder at all yeah after all this time im still into you  some things just  some things just make sense and one of those is you and i some things just  some things just make sense and even after all this time  im into you baby not a day goes by that im not into you  i should be over all the butterflies but im into you  im into you  and baby even on our worst nights im into you  im into you  let  them wonder how we got this far because i do not really need to wonder at all yeah after all this time im still into you  im still into you im still into you,2014.0,336
439,Ed Sheeran,I See Fire, oh misty eye of the mountain below keep careful watch of my brothers souls and should the sky be filled with fire and smoke keep watching over durins sons  if this is to end in fire  then we should all burn together watch the flames climb high into the night calling out father oh  stand by and we will watch the flames burn auburn on the mountain side  and if we should die tonight  we should all die together raise a glass of wine for the last time calling out father oh  prepare as we will watch the flames burn auburn on the mountain side desolation comes upon the sky  now i see fire  inside the mountain i see fire  burning the trees and i see fire  hollowing souls i see fire  blood in the breeze and i hope that you remember me  oh  should my people fall then surely i will do the same confined in mountain halls  we got too close to the flame calling out father oh  hold fast and we will watch the flames burn auburn on the mountain side desolation comes upon the sky  now i see fire  inside the mountain i see fire  burning the trees and i see fire  hollowing souls i see fire  blood in the breeze and i hope that you remember me  and if the night is burning  i will cover my eyes for if the dark returns then my brothers will die and as the skys falling down it crashed into this lonely town and with that shadow upon the ground i hear my people screaming out  now i see fire  inside the mountain i see fire  burning the trees i see fire  hollowing souls i see fire  blood in the breeze i see fire  oh you know i saw a city burning out  i see fire  feel the heat upon my skin  i see fire and i see fire burn auburn on the mountainside,2014.0,326
440,U2,Ordinary Love, the sea wants to kiss the golden shore the sunlight warms your skin all the beauty that is been lost before wants to find us again  i cannot fight you anymore it is you im fighting for the sea throws rock together but time leaves us polished stones  we cannot fall any further if we cannot feel ordinary love and we cannot reach any higher if we cannot deal with ordinary love  birds fly high in the summer sky and rest on the breeze the same wind will take care of you and i we will build our house in the trees  your heart is on my sleeve did you put there with a magic marker for years i would believe that the world could not wash it away  because we cannot fall any further if we cannot feel ordinary love and we cannot reach any higher if we cannot deal with ordinary love  are we tough enough for ordinary love  we cannot fall any further if we cannot feel ordinary love and we cannot reach any higher if we cannot deal with ordinary love we cannot fall any further if we cannot feel ordinary love and we cannot reach any higher if we cannot deal with ordinary love,2014.0,209
441,Broken Bells,Holding On For Life, girl take a seat  rest your weary bones your secrets safe in my hands tell me bout the years and let me buy an hour maybe help me to understand  are not nobody callin  are not nobody home what a lovely day to be lonely  you are holding on for life  holding on for life you are holding on for love you are holding on for life  holding on for life you are holding on for love  light another cigarette  burning in the cold waiting on the street for your man you are trying not to look so young and miserable you got to get your kicks while you can  and in the latin quarter sitting on your own what a lovely day to be lonely  you are holding on for life  holding on for life you are holding on for love you are holding on for life  holding on for life you are holding on for love  well you might belong to another time still you have to carry on  yeah nowhere else to go and you never know what to hide and what to show  no  you are holding on for life  holding on for life you are holding on for love you are holding on for life  holding on for life you are holding on for love,2014.0,220
442,Lorde,Buzzcut Season,  i remember when your head caught flame it kissed your scalp and caressed your brain  i remember when your head caught flame  well you laughed  baby  it is okay it is buzzcut season anyway  well you laughed  baby  it is okay  explosions on tv and all the girls with heads inside a dream so now we live beside the pool where everything is good  we ride the bus with our knees pulled in people should see how we are living  we ride the bus with our knees pulled in  shut my eyes to the song that plays sometimes this has a hot  sweet taste  shut my eyes to the song that plays  the men up on the news they try to tell us all that we will lose but it is so easy in this blue where everything is good  and i will never go home again  place the call  feel it start  favourite friend  and nothings wrong when nothings true  i live in a hologram with you we are all the things that we do for fun  and i will breathe  and it goes  play along  makebelieve it is hyper real  but i live in a hologram with you  cola with the burntout taste im the one you tell your fears to there will never be enough of us  explosions on tv and all the girls with heads inside a dream so now we live beside the pool where everything is good  and i will never go home again  place the call  feel it start  favourite friend  and nothings wrong when nothings true  i live in a hologram with you we are all the things that we do for fun  and i will breathe  and it goes  play along  makebelieve it is hyper real  but i live in a hologram with you,2014.0,303
443,The Black Keys,Gotta Get Away, i got paid  then i was on the road in a heartbeat  mama said mama said you got a one track mind  but you are not going to get it all the time she was not lying  i went from san berdoo to kalamazoo just to get away from you i searched far and wide  hoping i was wrong but maybe all the good women are gone  my last dime  got used up on gasoline  know what i mean  what i mean atlanta  ga by the end of the day no other way  that is what i say  i went from san berdoo to kalamazoo just to get away from you i searched far and wide  hoping i was wrong but maybe all the good women are gone  and everything i had to say wish we would gone so far away well now i cannot stay  blacktop  i cannot stop for no one  it is no fun  no fun with a one track mind if you do not get lucky some time but still im trying  i went from san berdoo to kalamazoo just to get away from you i searched far and wide  hoping i was wrong but maybe all the good women are gone i went from san berdoo to kalamazoo just to get away from you i searched far and wide  hoping i was wrong but maybe all the good women are gone,2014.0,236
444,Foo Fighters,Something From Nothing, give me the flammable life im cold as a match  ready to strike so here i go here lies a city on fire singing along  the arsonist choir now here i go it started with a spark and burned into the dark now  here i go there is a river i found into the wild  under the ground so here i go a button on a string and i heard everything now  here i go  well  oh  sweet ignition be my fuse you have no choice you have to choose bid farewell to yesterday say goodbye im on my way but in the end we all come from what is come before so here i go  well oh  sweet ignition be my fuse you had no choice you had to choose bid farewell to yesterday say goodbye im on my way  i threw it all away because i had to be what never was been so hungry i could lie you took my word  i took your wine and held you in my bloody hands these rattled bones and rubber bands washed them in the muddy water looking for a dime and found a quarter  but you cannot make me change my name you will never make me change my name pay no mind  now are not that is something fuck it all  i came from nothing  im something from nothing you are my fuse im something from nothing you are my fuse it goes oh  oh  oh oh  oh  oh oh  oh  oh it goes oh  oh  oh alright  no you cannot make me change my name you will never make me change my name pay no mind  now wait that is something fuck it all  i came from nothing  im something from nothing im something from nothing,2014.0,299
445,Godsmack,1000hp, time to rewind back to 1995 when we were nothing walking through the streets of boston no one listening no one caring about the empty rooms we played until they all showed up one day then we took the stage and everything changed  turn that shit up louder make it all go faster play it through the witching hour take it to one thousand horsepower  under lights now playing to the masses everything feels right taking state by state by country over night living in a she will entering every fight seeing millions of people rage when we take our stage  everybody scream  turn that shit up louder make it all go faster play it through the witching hour take it to one thousand horsepower  turn it up one more time get it up get it up  and feel alive turn it up turn it up one more time get it up get it up  and feel alive turn it up turn it up one more time get it up get it up  and feel alive turn it up turn it up one more time get it up get it up  and feel alive yeah  turn that shit up louder make it all go faster play it through the witching hour take it to one thousand horsepower turn that shit up louder make it all go faster playing through the witching hour take it to one thousand horsepower,2014.0,238
446,Five Finger Death Punch,Battle Born, once upon a time i swore i had a heart long before the world i know tore it all apart once upon a time there was apart of me i shared years before they took away the part of me that cared  ive been a thousand places and shook a million hands i do not know where im going but i know just where ive been ive flown a million miles and i rode so many more everyday a castaway a vagabond battle born a battle born  once upon a time i had an open point of view but that was just so long ago before i had a clue was there such a time where i did not stand alone was there ever a time and how would i of known  attention all passengers flight 55 now departing from las vegas to london please have your passports and boarding passes ready  a battle born  everyday a castaway a vagabond battle born battle born,2014.0,164
447,Of Monsters And Men,Dirty Paws, jumping up and down the floor my head  is an animal and once there was an animal it had a son that mowed the lawn  the son was an okay guy they had a pet dragonfly the dragonfly  it ran away but it came back with a story to say  her dirty paws and furry coat she ran down the forest slopes the forest of talking trees they used to sing about the birds and the bees  the bees had declared a war the sky was not big enough for them all the birds  they got help from below from dirty paws and the creatures of snow  la la la la la la  la la la la la la la  la  so for a while  things were cold they were scared down in their holes the forest that once was green was colored black by those killing machines  but she and her furry friends took down the queen bee and her men and that is how the story goes the story of the beast with those four dirty paws  la la la la la la  la la la la la la la  la  la la la la la la  la la la la la la la  la  ,2014.0,207
448,Starset,My Demons, mayday mayday this ship is slowly sinking they think im crazy but they do not know the feeling they are all around me circling like vultures they want to break me and wash away my colors wash away my colors  take me high and i will sing oh you make everything okay  okay  okay  kay  okay  okay  we are one and the same oh you take all of the pain away  away  away  way  away  away  save me if i become my demons  i cannot stop this sickness taking over it takes control and drags me into nowhere i need your help  i cannot fight this forever i know you are watching i can feel you out there  take me higher and i will sing oh you make everything okay  okay  okay  kay  okay  okay  we are one and the same oh you take all of the pain away  away  away  way  away  away  save me if i become my demons  take me over the walls below fly forever do not let me go i need a savior to heal my pain when i become my worst enemy the enemy  take me high and i will sing you make everything okay we are one and the same you take all of the pain away  take me high and i will sing oh you make everything okay  okay  okay  kay  okay  okay  we are one and the same oh you take all of the pain away  away  away  way  away  away  save me if i become my demons take me high and i will sing oh you make everything okay  okay  okay  kay  okay  okay  we are one and the same oh you take all of the pain away  away  away  way  away  away  save me if i become my demons,2014.0,300
449,Avenged Sevenfold,This Means War, hide my face again  harbor in the shadows feel this weight of sin hammering away die with the guilt of a thousand awol soldiers die  watch the scythe usher me astray i cannot go on this way not as i am today the ugly side of me is strong take aim  a loaded gun pull back on all who run a cowards truth inside the wrong  this means war this means war this means war  lash your tongue of bane  carry me to nowhere mental holocaust  battle never ends lie  mask the pain of a child who is forsaken lie to myself  praise the new regime i left me long ago reasons you will never know no one to miss me when im gone with no more words to say no argument to stay another post i do not belong  this means war this means war this means war this means war this means war  no home to call my own no finding someone new no one to break the fall no one to see me through no name to carry on no promise for today no one to hear the call no tattered flag to raise  walk the razors edge cut into the madness question all you trust buy into the fear i see the man ripping at my soul now i  i know the man  i know him all too well there is nothing here for free lost who i want to be my serpent blood can strike so cold on any given day i will take it all away another thought i cannot control  this means war this means war this means war this means war this means war,2014.0,282
450,WALK THE MOON,Shut Up And Dance,  oh  do not you dare look back just keep your eyes on me i said  you are holding back she said  shut up and dance with me this woman is my destiny she said  ooh  shut up and dance with me  we were victims of the night a chemical  physical  kryptonite helpless to the bass and fading light oh  we were bound to get together bound to get together  she took my arm  i do not know how it happened we took the floor and she said  oh  do not you dare look back just keep your eyes on me i said  you are holding back she said  shut up and dance with me this woman is my destiny she said  ooh  shut up and dance with me  a backless dress and some beat up sneaks my discotheque juliet  teenage dream i felt it in my chest since she looked at me i knew we were bound to be together bound to be together  she took my arm  i do not know how it happened we took the floor and she said  oh  do not you dare look back just keep your eyes on me i said  you are holding back she said  shut up and dance with me this woman is my destiny she said ooh  shut up and dance with me  ohh  cmon girl  deep in her eyes  i think i see the future i realize this is my last chance she took my arm  i do not know how it happened we took the floor and she said  oh  do not you dare look back just keep your eyes on me i said  you are holding back she said  shut up and dance with me this woman is my destiny she said  ooh  shut up and dance do not you dare look back just keep your eyes on me i said  you are holding back she said  shut up and dance with me this woman is my destiny she said  ooh  shut up and dance with me ooh  shut up and dance with me ooh  shut up and dance with me,2015.0,354
451,Hozier,Take Me To Church,  my lovers got humor she is the giggle at a funeral knows everybodys disapproval i should have worshiped her sooner if the heavens ever did speak she is the last true mouthpiece every sundays getting more bleak a fresh poison each week we were born sick you heard them say it my church offers no absolutions she tells me worship in the bedroom the only heaven i will be sent to is when im alone with you i was born sick  but i love it command me to be well  amen  amen  amen  take me to church i will worship like a dog at the shrine of your lies i will tell you my sins and you can sharpen your knife offer me that deathless death good god  let me give you my life take me to church i will worship like a dog at the shrine of your lies i will tell you my sins and you can sharpen your knife offer me that deathless death good god  let me give you my life  if im a pagan of the good times my lovers the sunlight to keep the goddess on my side she demands a sacrifice drain the whole sea get something shiny something meaty for the main course that is a fine looking high horse what you got in the stable we have a lot of starving faithful that looks tasty that looks plenty this is hungry work  take me to church i will worship like a dog at the shrine of your lies i will tell you my sins so you can sharpen your knife offer me my deathless death good god  let me give you my life take me to church i will worship like a dog at the shrine of your lies i will tell you my sins so you can sharpen your knife offer me my deathless death good god  let me give you my life  no masters or kings when the ritual begins there is no sweeter innocence than our gentle sin in the madness and soil of that sad earthly scene only then i am human only then i am clean  amen  amen  amen  take me to church i will worship like a dog at the shrine of your lies i will tell you my sins and you can sharpen your knife offer me that deathless death good god  let me give you my life take me to church i will worship like a dog at the shrine of your lies i will tell you my sins and you can sharpen your knife offer me that deathless death good god  let me give you my life,2015.0,445
452,Fall Out Boy,Centuries, du du du dudu du du du du du du dudu du du  some legends are told some turn to dust or to gold but you will remember me remember me  for centuries and just one mistake is all it will take we will go down in history remember me for centuries hey  hey  hey remember me for centuries  mummified my teenage dreams no  it is nothing wrong with me the kids are all wrong  the storys all off heavy metal broke my heart come on  come on  and let me in bruises on your thighs like my fingerprints and this is supposed to match the darkness that you felt i never meant for you to fix yourself  some legends are told some turn to dust or to gold but you will remember me remember me  for centuries and just one mistake is all it will take we will go down in history remember me for centuries hey  hey  hey remember me for centuries  and i cannot stop til the whole world knows my name because i was only born inside my dreams until you die for me  as long as there is a light  my shadows over you because i am the opposite of amnesia and you are a cherry blossom you are about to bloom you look so pretty  but you are gone so soon  some legends are told some turn to dust or to gold but you will remember me remember me  for centuries and just one mistake is all it will take we will go down in history remember me for centuries hey  hey  hey remember me for centuries  we have been here forever and heres the frozen proof i could scream forever we are the poisoned youth  some legends are told some turn to dust or to gold but you will remember me remember me  for centuries and just one mistake is all it will take we will go down in history remember me for centuries hey  hey  hey remember me for centuries,2015.0,338
453,Fall Out Boy,Uma Thurman, i can move mountains i can work a miracle  work a miracle oh  oh  keep you like an oath may nothing but death do us part  she wants to dance like uma thurman bury me til i confess she wants to dance like uma thurman and i cannot get you out of my head  the stench  the stench of summer sex and ck eternity  oh hell yes divide me down to the smallest i can be put your  put your vvenom in me  i can move mountains i can work a miracle  work a miracle oh  oh  keep you like an oath may nothing but death do us part  she wants to dance like uma thurman bury me til i confess she wants to dance like uma thurman and i cannot get you out of my head  the blood  the blood  the blood of the lamb is worth two lions but here i am and i slept in last nights clothes and tomorrows dreams but they are not quite what they seem  i can move mountains i can work a miracle  work a miracle oh  oh  keep you like an oath may nothing but death do us part  you will find your way and may death find you alive take me down the line in gem city we turn the tide you will find your way and may death find you alive take me down the line in gem city we turn the tide  she wants to dance like uma thurman bury me til i confess she wants to dance like uma thurman and i cannot get you out of my head  i can move mountains i can work a miracle  work a miracle oh  oh  keep you like an oath may nothing but death do us apart i can move mountains i can work a miracle  work a miracle oh  oh  keep you like an oath may nothing but death do us part,2015.0,324
454,X Ambassadors,Renegades, run awayay with me lost souls in revelry running wild and running free two kids  you and me  and i say hey  hey hey hey living like we are renegades hey hey hey hey hey hey living like we are renegades renegades  renegades  long live the pioneers rebels and mutineers go forth and have no fear come close and lend an ear  and i say hey  hey hey hey living like we are renegades hey hey hey hey hey hey living like we are renegades renegades  renegades  all hail the underdogs all hail the new kids all hail the outlaws spielbergs and kubricks  it is our time to make a move it is our time to make amends it is our time to break the rules let us begin  and i say hey  hey hey hey living like we are renegades hey hey hey hey hey hey living like we are renegades renegades  renegades,2015.0,154
455,Elle King,Ex's & Oh's, well  i had me a boy  turned him into a man i showed him all the things that he did not understand whoa  and then i let him go now  there is one in california who is been cursing my name because i found me a better lover in the uk hey  hey  until i made my getaway  one  two  three  they are going to run back to me because im the best baby that they never got to keep one  two  three  they are going to run back to me they always want to come  but they never want to leave  exs and the oh  oh  ohs they haunt me like ghoosts they want me to make  them oh  oh  oh they will not let go exs and ohs  i had a summer lover down in new orleans kept him warm in the winter  left him frozen in the spring my  my  how the seasons go by i get high  and i love to get low so the hearts keep breaking  and the heads just roll you know that is how the story goes  one  two  three  they are going to run back to me because im the best baby that they never got to keep one  two  three  they are going to run back to me they always want to come  but they never want to leave  exs and the oh  oh  ohs they haunt me like ghoosts they want me to make  them oh  oh  oh they will not let go exs and the oh  oh  ohs they haunt me like ghoosts they want me to make  them oh  oh  oh they will not let go exs and ohs  one  two  three  they going to run back to me climbing over mountains and asailing over seas one  two  three  they going to run back to me they always want to come  but they never want to leave  my exs and the oh  oh  ohs they haunt me like ghoosts they want me to make em oh  oh  oh they will not let go exs and the oh  oh  ohs they haunt me like ghoosts they want me to make em oh  oh  oh they will not let go exs and ohs,2015.0,374
456,George Ezra,Budapest, my house in budapest  my my hidden treasure chest golden grand piano my beautiful castillo  you  ooh  you  ooh i would leave it all  my acres of a land i have achieved it may be hard for you to stop and believe  but for you  ooh  you  ooh i would leave it all oh  for you  ooh  you  ooh i would leave it all  give me one good reason why i should never make a change and baby  if you hold me then all of this will go away  my many artifacts the list goes on if you just say the words  i will i will up and run  oh  to you  ooh  you  ooh i would leave it all oh  for you  ooh  ooh i would leave it all  give me one good reason why i should never make a change and baby  if you hold me then all of this will go away give me one good reason why i should never make a change and baby  if you hold me then all of this will go away  aooh aooh  my friends and family they  do not understand they fear they will lose so much if you take my hand  but for you  ooh  you  ooh i would lose it all oh  for you  ooh  you  ooh i would lose it all  give me one good reason why i should never make a change and baby  if you hold me then all of this will go away give me one good reason why i should never make a change and baby  if you hold me then all of this will go away  my house in budapest  my my hidden treasure chest golden grand piano my beautiful castillo  you  ooh  you  ooh i would leave it all oh  for you  ooh  you  ooh i would leave it all,2015.0,309
457,Vance Joy,Riptide, i was scared of dentists and the dark i was scared of pretty girls and starting conversations oh  all my friends are turning green you are the magicians assistant in their dreams  oh  ohooh  and they come unstuck  lady  running down to the riptide taken away to the dark side i want to be your left hand man i love you when you are singing that song and i got a lump in my throat because you are going to sing the words wrong  heres this movie that i think you will like this guy decides to quit his job and heads to new york city this cowboys running from himself and she is been living on the highest shelf  oh  ohooh  and they come unstuck  lady  running down to the riptide taken away to the dark side i want to be your left hand man i love you when you are singing that song and i got a lump in my throat because you are going to sing the words wrong  i just want to  i just want to know if you are going to  if you are going to stay i just got to  i just got to know i cannot have it  i cannot have it any other way i swear she is destined for the screen closest thing to michelle pfeiffer that you have ever seen  oh  lady  running down to the riptide taken away to the dark side i want to be your left hand man i love you when you are singing that song and i got a lump in my throat because you are going to sing the words wrong oh lady  running down to the riptide taken away to the dark side i want to be your left hand man i love you when you are singing that song and i got a lump in my throat because you are going to sing the words wrong oh lady  running down to the riptide taken away to the dark side i want to be your left hand man i love you when you are singing that song and i got a lump in my throat because you are going to sing the words wrong i got a lump in my throat because you are going to sing the words wrong,2015.0,387
458,Imagine Dragons,I Bet My Life,  i bet  i bet my life  i bet  i bet my life  i bet  i bet my life  i bet  i bet my life  i know i took the path that you would never want for me i know i let you down  did not i so many sleepless nights where you were waiting up on me well  im just a slave unto the night  i bet  i bet my life  now remember when i told you  i  that is the last you will see of me  i  remember when i broke you down to tears  i  woouoo  i bet  i bet my life  i know i took the path that you would never want for me  i  i gave you hell through all the years  i  so i  i bet my life i bet my life  i bet my life on you i  i bet my life i bet my life  i bet my life on you  ive been around the world and never in my wildest dreams would i come running home to you  i bet  i bet my life  ive told a million lies  i  but now i tell a single truth  i  there is you in everything i do  i  woouoo  now remember when i told you that is the last you will see of me remember when i broke you down to tears i know i took the path that you would never want for me i gave you hell through all the years  so i  i bet my life i bet my life  i bet my life on you i  i bet my life i bet my life  i bet my life on you  do not tell me that im wrong ive walked that road before and left you on your own and please believe them when they say that it is left for yesterday and the records that i play please forgive me for all ive done  so i  i bet my life i bet my life  i bet my life on you i  i bet my life i bet my life  i bet my life on you eheyee i  i bet my  i bet my  i bet my oyeeah i bet my i  i bet my life  i bet my life  i bet my,2015.0,382
459,Milky Chance,Stolen Dance, i want you by my side so that i never feel alone again they have always been so kind but now they have brought you away from me i hope they did not get your mind your heart is too strong anyway we need to fetch back the time they have stolen from us  and i want you we can bring it on the floor you have never danced like this before we do not talk about it dancing on  do the boogie all night long you are stoned in paradise should not talk about it and i want you we can bring it on the floor you have never danced like this before we do not talk about it dancing on  do the boogie all night long you are stoned in paradise should not talk about it should not talk about it  coldest winter for me no sun is shining anymore the only thing i feel is pain caused by absence of you suspense controlled in my mind i cannot find the way outta here i want you by my side so that i never feel alone again  and i want you we can bring it on the floor you have never danced like this before we do not talk about it dancing on  do the boogie all night long you are stoned in paradise should not talk about it and i want you we can bring it on the floor you have never danced like this before we do not talk about it dancing on  do the boogie all night long you are stoned in paradise should not talk about it should not talk about it  and i want you we can bring it on the floor you have never danced like this before we do not talk about it dancing on  do the boogie all night long you are stoned in paradise should not talk about it and i want you we can bring it on the floor you have never danced like this before we do not talk about it dancing on  do the boogie all night long you are stoned in paradise should not talk about it should not talk about it,2015.0,367
460,Mumford & Sons,Believe,  you may call it in this evening but you have only lost the night present all your pretty feelings may they comfort you tonight and im climbing over something and im running through these walls  i do not even know if i believe i do not even know if i believe i do not even know if i believe everything you are trying to say to me  i had the strangest feeling your worlds not all it seems so tired of misconceiving what else this could have been  i do not even know if i believe i do not even know if i believe i do not even know if i believe everything you are trying to say to me  so open up my eyes tell me im alive this is never going to go our way if im going to have to guess what is on your mind  say something  say something something like you love me less you want to move away from the noise of this place  i do not even know if i believe i do not even know if i believe i do not even know if i want to believe anything you are trying to say to me  so open up my eyes tell me im alive this is never going to go our way if im going to have to guess what is on your mind so open up my eyes tell me im alive this is never going to go our way if im going to have to guess what is on your mind,2015.0,262
461,twenty one pilots,Stressed Out, i wish i found some better sounds no ones ever heard i wish i had a better voice that sang some better words i wish i found some chords in an order that is new i wish i did not have to rhyme every time i sang i was told  when i get older  all my fears would shrink but now im insecure  and i care what people think  my names blurryface and i care what you think my names blurryface and i care what you think  wish we could turn back time to the good old days when our momma sang us to sleep  but now we are stressed out wish we could turn back time to the good old days when our momma sang us to sleep  but now we are stressed out we are stressed out  sometimes a certain smell will take me back to when i was young how come im never able to identify where it is coming from i would make a candle out of it  if i ever found it try to sell it  never sell out of it  i would probably only sell one it would be to my brother  because we have the same nose same clothes  home grown  a stones throw from a creek we used to roam but it would remind us of when nothing really mattered out of student loans and tree house homes  we all would take the latter  my names blurryface and i care what you think my names blurryface and i care what you think  wish we could turn back time to the good old days when our momma sang us to sleep  but now we are stressed out wish we could turn back time to the good old days when our momma sang us to sleep  but now we are stressed out  used to play pretend  give each other different names we would build a rocket ship and then we would fly it far away used to dream of outer space  but now they are laughing at our face sayin  wake up  you need to make money  yeah used to play pretend  give each other different names we would build a rocket ship and then we would fly it far away used to dream of outer space  but now they are laughing at our face sayin  wake up  you need to make money  yeah  wish we could turn back time to the good old days when our momma sang us to sleep  but now we are stressed out wish we could turn back time to the good old days when our momma sang us to sleep  but now we are stressed out  we used to play pretend  used to play pretend  bunny we used to play pretend  wake up you need the money used to play pretend  used to play pretend  bunny we used to play pretend  wake up you need the money used to play pretend  give each other different names we would build a rocket ship and then we would fly it far away used to dream of outer space  but now they are laughing at our face sayin  wake up  you need to make money  yeah,2015.0,535
462,Andrew McMahon In The Wilderness,Cecilia And The Satellite, i locked myself in a hotel room then waited all night for the walls to move ive loved some girls that i barely knew ive made some friends  and ive lost some too crashed my car  i was seventeen my mother in the seat riding next to me the things ive learned from a broken mirror how a face can change when a heart knows fear  for all the things my eyes have seen the best by far is you  if i could fly  then i would know what life looks like from up above and down below i would keep you safe  i would keep you dry do not be afraid  cecilia  im the satellite and you are the sky  cafe crawling through amsterdam been around the world with a punk rock band and ive seen london  and i played japan ive been knocked down  i got up again  for all the places i have been im no place without you  if i could fly  then i would know what life looks like from up above and down below i would keep you safe  i would keep you dry do not be afraid  cecilia  im the satellite and you are the sky  im the satellite and you are the sky  for all the things my hands have held the best by far is you  if i could fly  then i would know what life looks like from up above and down below i would keep you safe  i would keep you dry do not be afraid  cecilia  im the satellite and you are the sky  and you are the sky im the satellite and you are the sky and you are the sky,2015.0,284
